	DX	DY	DZ	
Node 15547: 21: 100.0 Hz	-6.3219e-7	6.9452e-7	7.03996e-7	
Node 15547: 22: 105.754 Hz	-6.05851e-7	6.82956e-7	7.39353e-7	
Node 15547: 23: 107.58 Hz	-6.01411e-7	6.80387e-7	7.52234e-7	
Node 15547: 24: 125.0 Hz	-6.35007e-7	6.65045e-7	8.8422e-7	
Node 15547: 25: 126.323 Hz	-6.41535e-7	6.63544e-7	8.9343e-7	
Node 15547: 26: 132.804 Hz	-6.76711e-7	6.5316e-7	9.3397e-7	
Node 15547: 27: 150.0 Hz	-7.59347e-7	5.90995e-7	9.95715e-7	
Node 15547: 28: 150.257 Hz	-7.6018e-7	5.89667e-7	9.96162e-7	
Node 15547: 29: 151.844 Hz	-7.64994e-7	5.8124e-7	9.98691e-7	
Node 15547: 30: 154.968 Hz	-7.72753e-7	5.6363e-7	1.00263e-6	
Node 15547: 31: 164.868 Hz	-7.83112e-7	5.01436e-7	-1.00959e-6	
Node 15547: 32: 172.472 Hz	-7.79082e-7	4.50785e-7	-1.01331e-6	
Node 15547: 33: 175.0 Hz	-7.76078e-7	4.33966e-7	-1.01463e-6	
Node 15547: 34: 178.006 Hz	-7.717e-7	4.14166e-7	-1.01626e-6	
Node 15547: 35: 182.173 Hz	-7.64508e-7	3.87257e-7	-1.0185e-6	
Node 15547: 36: 183.196 Hz	-7.62588e-7	3.80764e-7	-1.01901e-6	
Node 15547: 37: 191.569 Hz	-7.45512e-7	3.29745e-7	-1.02181e-6	
Node 15547: 38: 200.0 Hz	-7.27597e-7	2.82724e-7	-1.01977e-6	
Node 15547: 39: 209.144 Hz	-7.09367e-7	2.37149e-7	-1.00923e-6	
Node 15547: 40: 217.491 Hz	-6.94859e-7	2.0057e-7	-9.91164e-7	
Node 15547: 41: 224.746 Hz	-6.84193e-7	1.72552e-7	-9.69422e-7	
Node 15547: 42: 225.0 Hz	-6.83851e-7	1.71631e-7	-9.6857e-7	
Node 15547: 43: 232.775 Hz	6.74376e-7	1.45375e-7	-9.40008e-7	
Node 15547: 44: 247.769 Hz	6.59873e-7	1.04353e-7	-8.74678e-7	
Node 15547: 45: 249.996 Hz	6.57911e-7	9.9261e-8	-8.64177e-7	
Node 15547: 46: 250.0 Hz	6.57908e-7	9.92527e-8	-8.6416e-7	
Node 15547: 47: 254.384 Hz	6.54022e-7	8.99578e-8	-8.43065e-7	
Node 15547: 48: 257.877 Hz	6.50826e-7	8.32392e-8	-8.25916e-7	
Node 15547: 49: 261.992 Hz	6.46851e-7	7.61099e-8	-8.05404e-7	
Node 15547: 50: 268.384 Hz	6.39993e-7	6.67347e-8	-7.73046e-7	
Node 15547: 51: 275.0 Hz	6.31718e-7	5.92273e-8	-7.39169e-7	
Node 15547: 52: 286.723 Hz	6.13352e-7	5.12056e-8	-6.79097e-7	
Node 15547: 53: 290.897 Hz	6.0556e-7	4.97825e-8	-6.57942e-7	
Node 15547: 54: 300.0 Hz	5.86293e-7	4.85902e-8	-6.127e-7	
Node 15547: 55: 302.805 Hz	5.79763e-7	4.86054e-8	-5.99081e-7	
Node 15547: 56: 305.502 Hz	5.73242e-7	4.87336e-8	-5.86153e-7	
Node 15547: 57: 307.079 Hz	5.69325e-7	4.88491e-8	-5.78674e-7	
Node 15547: 58: 314.94 Hz	5.48787e-7	4.96911e-8	-5.42364e-7	
Node 15547: 59: 318.341 Hz	5.3945e-7	5.01132e-8	-5.27179e-7	
Node 15547: 60: 322.948 Hz	5.26471e-7	5.06683e-8	-5.07151e-7	
Node 15547: 61: 325.0 Hz	5.20587e-7	5.08973e-8	-4.98429e-7	
Node 15547: 62: 327.561 Hz	5.13176e-7	5.11599e-8	-4.87718e-7	
Node 15547: 63: 350.0 Hz	4.47279e-7	5.19047e-8	-4.01983e-7	
Node 15547: 64: 358.727 Hz	4.22358e-7	5.13999e-8	-3.72315e-7	
Node 15547: 65: 363.981 Hz	4.07799e-7	5.09123e-8	-3.55355e-7	
Node 15547: 66: 371.469 Hz	3.87753e-7	5.00183e-8	-3.32295e-7	
Node 15547: 67: 375.0 Hz	3.78613e-7	4.95283e-8	-3.21854e-7	
Node 15547: 68: 377.132 Hz	3.73195e-7	4.92143e-8	-3.1568e-7	
Node 15547: 69: 395.201 Hz	3.305e-7	4.61626e-8	-2.67143e-7	
Node 15547: 70: 400.0 Hz	3.20141e-7	4.52784e-8	-2.5534e-7	
Node 15547: 71: 413.426 Hz	2.9331e-7	4.27544e-8	-2.24626e-7	
Node 15547: 72: 425.0 Hz	2.72622e-7	4.05977e-8	-2.00757e-7	
Node 15547: 73: 431.201 Hz	2.62417e-7	3.94729e-8	-1.88915e-7	
Node 15547: 74: 436.68 Hz	2.53884e-7	3.8504e-8	-1.78976e-7	
Node 15547: 75: 439.133 Hz	2.50207e-7	3.80789e-8	-1.74682e-7	
Node 15547: 76: 440.071 Hz	2.48824e-7	3.79179e-8	-1.73065e-7	
Node 15547: 77: 450.0 Hz	2.3493e-7	3.62692e-8	-1.56767e-7	
Node 15547: 78: 459.204 Hz	2.23208e-7	3.48404e-8	-1.42931e-7	
Node 15547: 79: 468.186 Hz	2.12763e-7	3.35473e-8	-1.30518e-7	
Node 15547: 80: 475.0 Hz	2.05449e-7	3.26371e-8	-1.21769e-7	
Node 15547: 81: 489.777 Hz	1.91252e-7	3.08821e-8	-1.04585e-7	
Node 15547: 82: 500.0 Hz	1.82652e-7	2.98468e-8	-9.39906e-8	
Node 15547: 83: 517.326 Hz	1.70107e-7	2.84171e-8	-7.81364e-8	
Node 15547: 84: 520.232 Hz	1.68232e-7	2.8215e-8	-7.57132e-8	
Node 15547: 85: 521.341 Hz	1.67532e-7	2.81405e-8	-7.48049e-8	
Node 15547: 86: 525.0 Hz	1.65287e-7	2.79048e-8	-7.1874e-8	
Node 15547: 87: 538.731 Hz	1.5766e-7	2.71454e-8	-6.17211e-8	
Node 15547: 88: 544.009 Hz	1.55036e-7	2.68985e-8	-5.8158e-8	
Node 15547: 89: 550.0 Hz	1.52242e-7	2.66422e-8	-5.43333e-8	
Node 15547: 90: 557.978 Hz	1.488e-7	2.6332e-8	-4.95934e-8	
Node 15547: 91: 575.0 Hz	1.42333e-7	2.57357e-8	-4.07959e-8	
Node 15547: 92: 599.258 Hz	1.34508e-7	2.48627e-8	-3.12911e-8	
Node 15547: 93: 600.0 Hz	1.34284e-7	2.48333e-8	-3.10558e-8	
Node 15547: 94: 609.776 Hz	1.31378e-7	-2.44235e-8	-2.82543e-8	
Node 15547: 95: 617.622 Hz	1.29078e-7	-2.40615e-8	-2.63979e-8	
Node 15547: 96: 625.0 Hz	1.26914e-7	-2.36922e-8	-2.49537e-8	
Node 15547: 97: 628.013 Hz	1.26026e-7	-2.35332e-8	-2.44431e-8	
Node 15547: 98: 638.223 Hz	1.2298e-7	-2.29597e-8	-2.30261e-8	
Node 15547: 99: 643.334 Hz	1.21425e-7	-2.26533e-8	-2.24807e-8	
Node 15547: 100: 650.0 Hz	1.19361e-7	-2.2236e-8	-2.19105e-8	
Node 15547: 101: 661.025 Hz	1.15845e-7	-2.15075e-8	-2.12553e-8	
Node 15547: 102: 675.0 Hz	1.11192e-7	-2.05325e-8	-2.07902e-8	
Node 15547: 103: 687.294 Hz	1.06926e-7	-1.96486e-8	-2.05773e-8	
Node 15547: 104: 697.3 Hz	1.03352e-7	-1.89263e-8	-2.04658e-8	
Node 15547: 105: 700.0 Hz	1.02374e-7	-1.87325e-8	-2.04394e-8	
Node 15547: 106: 709.929 Hz	9.87385e-8	-1.80287e-8	-2.0341e-8	
Node 15547: 107: 722.389 Hz	9.41164e-8	-1.7176e-8	-2.01907e-8	
Node 15547: 108: 725.0 Hz	9.31434e-8	-1.7003e-8	-2.01529e-8	
Node 15547: 109: 736.09 Hz	8.90094e-8	-1.62941e-8	-1.99621e-8	
Node 15547: 110: 743.994 Hz	8.60746e-8	-1.58172e-8	-1.97937e-8	
Node 15547: 111: 750.0 Hz	8.38591e-8	-1.54718e-8	-1.96469e-8	
Node 15547: 112: 754.932 Hz	8.20529e-8	-1.51994e-8	-1.95142e-8	
Node 15547: 113: 762.145 Hz	7.9438e-8	-1.48197e-8	-1.93011e-8	
Node 15547: 114: 774.128 Hz	7.51805e-8	-1.4237e-8	-1.88994e-8	
Node 15547: 115: 775.0 Hz	7.48755e-8	-1.41969e-8	-1.8868e-8	
Node 15547: 116: 785.187 Hz	7.13684e-8	-1.37503e-8	-1.84809e-8	
Node 15547: 117: 800.0 Hz	6.64694e-8	-1.31679e-8	-1.78597e-8	
Node 15547: 118: 814.223 Hz	6.20146e-8	-1.26729e-8	-1.72116e-8	
Node 15547: 119: 825.0 Hz	5.88127e-8	-1.23322e-8	-1.66958e-8	
Node 15547: 120: 826.076 Hz	5.85014e-8	-1.22996e-8	-1.66433e-8	
Node 15547: 121: 850.0 Hz	5.19789e-8	-1.16272e-8	-1.54508e-8	
Node 15547: 122: 872.03 Hz	4.66391e-8	-1.10732e-8	-1.43375e-8	
Node 15547: 123: 875.0 Hz	4.59665e-8	-1.10018e-8	-1.41884e-8	
Node 15547: 124: 894.352 Hz	4.18459e-8	-1.05511e-8	-1.32302e-8	
Node 15547: 125: 900.0 Hz	4.07257e-8	-1.04235e-8	-1.29564e-8	
Node 15547: 126: 917.093 Hz	3.75483e-8	-1.0046e-8	-1.21491e-8	
Node 15547: 127: 925.0 Hz	3.61812e-8	-9.87528e-9	-1.17876e-8	
Node 15547: 128: 930.194 Hz	3.53167e-8	-9.76443e-9	-1.15547e-8	
Node 15547: 129: 950.0 Hz	3.22495e-8	-9.35065e-9	-1.07014e-8	
Node 15547: 130: 975.0 Hz	2.88479e-8	-8.84841e-9	-9.70685e-9	
Node 15547: 131: 1000.0 Hz	2.59006e-8	-8.36956e-9	-8.80591e-9	
Node 17181: 1: 0.0 Hz	3.23768e-7	-3.48714e-8	-2.38372e-6	
Node 17181: 2: 14.8424 Hz	4.12499e-7	-1.55381e-7	-2.5468e-6	
Node 17181: 3: 16.6339 Hz	4.37597e-7	-1.83052e-7	-2.59055e-6	
Node 17181: 4: 18.1274 Hz	4.61556e-7	-2.0909e-7	-2.63125e-6	
Node 17181: 5: 25.0 Hz	6.10653e-7	-3.79929e-7	-2.85746e-6	
Node 17181: 6: 25.7088 Hz	6.29417e-7	-4.04671e-7	-2.88199e-6	
Node 17181: 7: 35.5784 Hz	8.57921e-7	-9.97867e-7	-2.9626e-6	
Node 17181: 8: 37.2406 Hz	8.70427e-7	-1.114e-6	-2.88009e-6	
Node 17181: 9: 39.8727 Hz	8.69944e-7	-1.25564e-6	-2.69018e-6	
Node 17181: 10: 42.1489 Hz	8.54173e-7	-1.32476e-6	-2.49303e-6	
Node 17181: 11: 43.4527 Hz	8.41377e-7	-1.34345e-6	-2.37847e-6	
Node 17181: 12: 47.2364 Hz	8.01829e-7	-1.33735e-6	-2.08394e-6	
Node 17181: 13: 50.0 Hz	7.79949e-7	-1.30164e-6	-1.92143e-6	
Node 17181: 14: 51.4775 Hz	7.72266e-7	-1.27812e-6	-1.85107e-6	
Node 17181: 15: 61.6258 Hz	-7.6596e-7	1.11647e-6	1.46622e-6	
Node 17181: 16: 62.6836 Hz	-7.65387e-7	1.10276e-6	1.42368e-6	
Node 17181: 17: 73.0068 Hz	-7.29723e-7	1.01512e-6	1.0101e-6	
Node 17181: 18: 75.0 Hz	-7.18846e-7	1.00652e-6	9.4355e-7	
Node 17181: 19: 87.2501 Hz	6.54311e-7	9.8731e-7	6.96927e-7	
Node 17181: 20: 89.2682 Hz	6.45307e-7	9.88344e-7	6.81075e-7	
Node 17181: 21: 100.0 Hz	6.05505e-7	1.01288e-6	6.72803e-7	
Node 17181: 22: 105.754 Hz	5.88368e-7	1.03842e-6	6.99584e-7	
Node 17181: 23: 107.58 Hz	5.83325e-7	1.04794e-6	7.10319e-7	
Node 17181: 24: 125.0 Hz	5.37878e-7	1.14784e-6	8.27804e-7	
Node 17181: 25: 126.323 Hz	5.3425e-7	1.15433e-6	8.36366e-7	
Node 17181: 26: 132.804 Hz	5.15492e-7	1.17922e-6	8.75194e-7	
Node 17181: 27: 150.0 Hz	4.60165e-7	1.16449e-6	9.4789e-7	
Node 17181: 28: 150.257 Hz	4.59352e-7	1.16328e-6	9.48677e-7	
Node 17181: 29: 151.844 Hz	4.54398e-7	1.15521e-6	9.53403e-7	
Node 17181: 30: 154.968 Hz	4.45063e-7	1.13648e-6	9.62097e-7	
Node 17181: 31: 164.868 Hz	4.20888e-7	1.05709e-6	-9.8649e-7	
Node 17181: 32: 172.472 Hz	4.09629e-7	9.83188e-7	-1.00379e-6	
Node 17181: 33: 175.0 Hz	4.07419e-7	9.57443e-7	-1.0093e-6	
Node 17181: 34: 178.006 Hz	4.05768e-7	9.2653e-7	-1.0156e-6	
Node 17181: 35: 182.173 Hz	4.05142e-7	8.83627e-7	-1.02361e-6	
Node 17181: 36: 183.196 Hz	4.05267e-7	8.73142e-7	-1.02542e-6	
Node 17181: 37: 191.569 Hz	4.09863e-7	7.89332e-7	-1.03675e-6	
Node 17181: 38: 200.0 Hz	4.19448e-7	7.10568e-7	-1.0399e-6	
Node 17181: 39: 209.144 Hz	4.32952e-7	6.33767e-7	-1.0319e-6	
Node 17181: 40: 217.491 Hz	4.4608e-7	5.72533e-7	-1.01433e-6	
Node 17181: 41: 224.746 Hz	4.56973e-7	5.26357e-7	-9.92282e-7	
Node 17181: 42: 225.0 Hz	4.57337e-7	5.24854e-7	-9.91412e-7	
Node 17181: 43: 232.775 Hz	4.67689e-7	-4.82559e-7	-9.62274e-7	
Node 17181: 44: 247.769 Hz	4.82501e-7	-4.18782e-7	-8.96395e-7	
Node 17181: 45: 249.996 Hz	4.84063e-7	-4.11022e-7	-8.85945e-7	
Node 17181: 46: 250.0 Hz	4.84065e-7	-4.1101e-7	-8.85927e-7	
Node 17181: 47: 254.384 Hz	4.86643e-7	-3.96842e-7	-8.65058e-7	
Node 17181: 48: 257.877 Hz	4.88224e-7	-3.8652e-7	-8.48214e-7	
Node 17181: 49: 261.992 Hz	4.89548e-7	-3.75362e-7	-8.28209e-7	
Node 17181: 50: 268.384 Hz	4.90451e-7	-3.59931e-7	-7.96956e-7	
Node 17181: 51: 275.0 Hz	4.89913e-7	-3.46052e-7	-7.64621e-7	
Node 17181: 52: 286.723 Hz	4.85324e-7	-3.25616e-7	-7.08169e-7	
Node 17181: 53: 290.897 Hz	4.82597e-7	-3.19357e-7	-6.88531e-7	
Node 17181: 54: 300.0 Hz	4.74767e-7	-3.07097e-7	-6.46888e-7	
Node 17181: 55: 302.805 Hz	4.71865e-7	-3.03631e-7	-6.34433e-7	
Node 17181: 56: 305.502 Hz	4.68873e-7	-3.00411e-7	-6.22641e-7	
Node 17181: 57: 307.079 Hz	4.67036e-7	-2.98572e-7	-6.15832e-7	
Node 17181: 58: 314.94 Hz	4.56998e-7	-2.8981e-7	-5.82878e-7	
Node 17181: 59: 318.341 Hz	4.52249e-7	-2.86175e-7	-5.6914e-7	
Node 17181: 60: 322.948 Hz	4.4549e-7	-2.81354e-7	-5.51048e-7	
Node 17181: 61: 325.0 Hz	4.42373e-7	-2.79231e-7	-5.43176e-7	
Node 17181: 62: 327.561 Hz	4.38404e-7	-2.76597e-7	-5.33517e-7	
Node 17181: 63: 350.0 Hz	4.01504e-7	-2.53382e-7	-4.56335e-7	
Node 17181: 64: 358.727 Hz	3.8699e-7	-2.4397e-7	-4.29706e-7	
Node 17181: 65: 363.981 Hz	3.78411e-7	-2.38158e-7	-4.14525e-7	
Node 17181: 66: 371.469 Hz	3.66508e-7	-2.29699e-7	-3.93963e-7	
Node 17181: 67: 375.0 Hz	3.61054e-7	-2.25644e-7	-3.84695e-7	
Node 17181: 68: 377.132 Hz	3.57816e-7	-2.23177e-7	-3.79229e-7	
Node 17181: 69: 395.201 Hz	3.32299e-7	-2.01933e-7	-3.3682e-7	
Node 17181: 70: 400.0 Hz	3.26155e-7	-1.96252e-7	-3.26714e-7	
Node 17181: 71: 413.426 Hz	3.1048e-7	-1.80497e-7	-3.00966e-7	
Node 17181: 72: 425.0 Hz	2.98761e-7	-1.67275e-7	-2.81663e-7	
Node 17181: 73: 431.201 Hz	2.93141e-7	-1.60394e-7	-2.7237e-7	
Node 17181: 74: 436.68 Hz	2.88537e-7	-1.54455e-7	-2.64735e-7	
Node 17181: 75: 439.133 Hz	2.8658e-7	-1.51844e-7	-2.61487e-7	
Node 17181: 76: 440.071 Hz	2.85849e-7	-1.50853e-7	-2.60272e-7	
Node 17181: 77: 450.0 Hz	2.78634e-7	-1.40649e-7	-2.48285e-7	
Node 17181: 78: 459.204 Hz	2.7272e-7	-1.31681e-7	-2.38498e-7	
Node 17181: 79: 468.186 Hz	2.67542e-7	-1.23409e-7	-2.30038e-7	
Node 17181: 80: 475.0 Hz	2.63926e-7	-1.17459e-7	-2.24256e-7	
Node 17181: 81: 489.777 Hz	2.56742e-7	-1.05532e-7	-2.13314e-7	
Node 17181: 82: 500.0 Hz	2.52085e-7	-9.80611e-8	-2.06794e-7	
Node 17181: 83: 517.326 Hz	2.44325e-7	-8.68255e-8	-1.97201e-7	
Node 17181: 84: 520.232 Hz	2.43008e-7	-8.51125e-8	-1.95732e-7	
Node 17181: 85: 521.341 Hz	2.42502e-7	-8.44712e-8	-1.9518e-7	
Node 17181: 86: 525.0 Hz	2.40823e-7	-8.24055e-8	-1.93391e-7	
Node 17181: 87: 538.731 Hz	2.34316e-7	-7.53099e-8	-1.87036e-7	
Node 17181: 88: 544.009 Hz	2.31712e-7	-7.28485e-8	-1.84709e-7	
Node 17181: 89: 550.0 Hz	2.28677e-7	-7.02261e-8	-1.82123e-7	
Node 17181: 90: 557.978 Hz	2.24502e-7	-6.70046e-8	-1.78746e-7	
Node 17181: 91: 575.0 Hz	2.15086e-7	-6.10858e-8	-1.71666e-7	
Node 17181: 92: 599.258 Hz	2.00622e-7	-5.45664e-8	-1.61542e-7	
Node 17181: 93: 600.0 Hz	2.00164e-7	-5.43971e-8	-1.61229e-7	
Node 17181: 94: 609.776 Hz	1.94068e-7	5.23051e-8	1.57066e-7	
Node 17181: 95: 617.622 Hz	1.89109e-7	5.07976e-8	1.53683e-7	
Node 17181: 96: 625.0 Hz	1.84412e-7	4.95005e-8	1.50468e-7	
Node 17181: 97: 628.013 Hz	1.82488e-7	4.90008e-8	1.49145e-7	
Node 17181: 98: 638.223 Hz	1.75967e-7	4.74203e-8	1.44632e-7	
Node 17181: 99: 643.334 Hz	1.72711e-7	4.66866e-8	1.42355e-7	
Node 17181: 100: 650.0 Hz	1.68488e-7	4.57788e-8	1.39372e-7	
Node 17181: 101: 661.025 Hz	1.61589e-7	4.43789e-8	1.34418e-7	
Node 17181: 102: 675.0 Hz	1.53069e-7	4.27434e-8	1.28133e-7	
Node 17181: 103: 687.294 Hz	1.45855e-7	4.1395e-8	1.22635e-7	
Node 17181: 104: 697.3 Hz	1.40218e-7	4.03401e-8	1.18207e-7	
Node 17181: 105: 700.0 Hz	1.38736e-7	4.00603e-8	1.17021e-7	
Node 17181: 106: 709.929 Hz	1.33442e-7	3.90448e-8	1.12704e-7	
Node 17181: 107: 722.389 Hz	1.27156e-7	3.77918e-8	1.07397e-7	
Node 17181: 108: 725.0 Hz	1.25892e-7	3.75313e-8	1.06303e-7	
Node 17181: 109: 736.09 Hz	1.20725e-7	3.64304e-8	1.01732e-7	
Node 17181: 110: 743.994 Hz	1.17245e-7	3.56498e-8	9.85565e-8	
Node 17181: 111: 750.0 Hz	1.14713e-7	3.50582e-8	9.61917e-8	
Node 17181: 112: 754.932 Hz	1.12704e-7	3.45734e-8	9.42824e-8	
Node 17181: 113: 762.145 Hz	1.09878e-7	3.38658e-8	9.15446e-8	
Node 17181: 114: 774.128 Hz	1.05469e-7	3.26946e-8	8.71437e-8	
Node 17181: 115: 775.0 Hz	1.05161e-7	3.26096e-8	8.68307e-8	
Node 17181: 116: 785.187 Hz	1.01695e-7	3.16201e-8	8.32505e-8	
Node 17181: 117: 800.0 Hz	9.70478e-8	3.01944e-8	7.82933e-8	
Node 17181: 118: 814.223 Hz	9.29762e-8	2.88459e-8	7.3812e-8	
Node 17181: 119: 825.0 Hz	9.01158e-8	2.78416e-8	7.05961e-8	
Node 17181: 120: 826.076 Hz	8.98399e-8	2.77422e-8	7.02833e-8	
Node 17181: 121: 850.0 Hz	8.41099e-8	2.55858e-8	6.3714e-8	
Node 17181: 122: 872.03 Hz	7.94144e-8	2.37028e-8	5.82845e-8	
Node 17181: 123: 875.0 Hz	7.88173e-8	2.34575e-8	5.75955e-8	
Node 17181: 124: 894.352 Hz	7.51073e-8	2.19115e-8	5.33421e-8	
Node 17181: 125: 900.0 Hz	7.40788e-8	2.14781e-8	5.21748e-8	
Node 17181: 126: 917.093 Hz	7.10989e-8	2.02167e-8	4.88336e-8	
Node 17181: 127: 925.0 Hz	6.97828e-8	1.96591e-8	4.73807e-8	
Node 17181: 128: 930.194 Hz	6.89382e-8	1.93016e-8	4.64566e-8	
Node 17181: 129: 950.0 Hz	6.58531e-8	1.80028e-8	4.31424e-8	
Node 17181: 130: 975.0 Hz	6.22375e-8	1.65048e-8	3.9393e-8	
Node 17181: 131: 1000.0 Hz	5.88986e-8	1.51562e-8	3.60717e-8	
Node 17405: 1: 0.0 Hz	6.58507e-7	-4.05627e-7	-2.70928e-6	
Node 17405: 2: 14.8424 Hz	7.4459e-7	-5.0159e-7	-2.93819e-6	
Node 17405: 3: 16.6339 Hz	7.68441e-7	-5.29231e-7	-3.0002e-6	
Node 17405: 4: 18.1274 Hz	7.90873e-7	-5.55865e-7	-3.05799e-6	
Node 17405: 5: 25.0 Hz	9.17448e-7	-7.30973e-7	-3.37568e-6	
Node 17405: 6: 25.7088 Hz	9.30878e-7	-7.54924e-7	-3.40877e-6	
Node 17405: 7: 35.5784 Hz	9.38213e-7	-1.17367e-6	-3.41262e-6	
Node 17405: 8: 37.2406 Hz	8.94888e-7	-1.22659e-6	-3.27366e-6	
Node 17405: 9: 39.8727 Hz	8.19427e-7	-1.26805e-6	-2.98413e-6	
Node 17405: 10: 42.1489 Hz	7.59399e-7	-1.26087e-6	-2.69758e-6	
Node 17405: 11: 43.4527 Hz	7.29771e-7	-1.24222e-6	-2.532e-6	
Node 17405: 12: 47.2364 Hz	6.66073e-7	-1.15343e-6	-2.09568e-6	
Node 17405: 13: 50.0 Hz	6.38493e-7	-1.07628e-6	-1.84224e-6	
Node 17405: 14: 51.4775 Hz	6.28775e-7	-1.03515e-6	-1.73022e-6	
Node 17405: 15: 61.6258 Hz	-5.86742e-7	7.96957e-7	1.22632e-6	
Node 17405: 16: 62.6836 Hz	-5.80295e-7	7.77866e-7	1.18619e-6	
Node 17405: 17: 73.0068 Hz	-4.9407e-7	6.52656e-7	8.60352e-7	
Node 17405: 18: 75.0 Hz	-4.76761e-7	6.39263e-7	8.15698e-7	
Node 17405: 19: 87.2501 Hz	-3.93822e-7	6.00357e-7	6.81812e-7	
Node 17405: 20: 89.2682 Hz	-3.8404e-7	5.98946e-7	6.78387e-7	
Node 17405: 21: 100.0 Hz	-3.46407e-7	6.0944e-7	7.09663e-7	
Node 17405: 22: 105.754 Hz	-3.35838e-7	6.2599e-7	7.46351e-7	
Node 17405: 23: 107.58 Hz	-3.33946e-7	6.32514e-7	7.59421e-7	
Node 17405: 24: 125.0 Hz	-3.50073e-7	7.09575e-7	8.90011e-7	
Node 17405: 25: 126.323 Hz	-3.53413e-7	7.15386e-7	8.99079e-7	
Node 17405: 26: 132.804 Hz	-3.72271e-7	7.40681e-7	9.39341e-7	
Node 17405: 27: 150.0 Hz	-4.24883e-7	7.62743e-7	1.00646e-6	
Node 17405: 28: 150.257 Hz	-4.25548e-7	7.62465e-7	1.00707e-6	
Node 17405: 29: 151.844 Hz	-4.29532e-7	7.6035e-7	1.01064e-6	
Node 17405: 30: 154.968 Hz	-4.36731e-7	7.54271e-7	1.01684e-6	
Node 17405: 31: 164.868 Hz	4.54157e-7	7.20619e-7	-1.03238e-6	
Node 17405: 32: 172.472 Hz	4.63187e-7	6.84068e-7	-1.04311e-6	
Node 17405: 33: 175.0 Hz	4.65655e-7	6.70607e-7	-1.04666e-6	
Node 17405: 34: 178.006 Hz	4.68364e-7	6.54029e-7	-1.05081e-6	
Node 17405: 35: 182.173 Hz	4.71853e-7	6.30328e-7	-1.05625e-6	
Node 17405: 36: 183.196 Hz	4.72679e-7	6.2442e-7	-1.05749e-6	
Node 17405: 37: 191.569 Hz	4.79252e-7	5.75595e-7	-1.06524e-6	
Node 17405: 38: 200.0 Hz	4.85775e-7	5.27137e-7	-1.0664e-6	
Node 17405: 39: 209.144 Hz	4.92555e-7	4.7741e-7	-1.05755e-6	
Node 17405: 40: 217.491 Hz	4.97989e-7	4.35924e-7	-1.03985e-6	
Node 17405: 41: 224.746 Hz	5.01766e-7	4.03524e-7	-1.01788e-6	
Node 17405: 42: 225.0 Hz	5.01879e-7	4.02453e-7	-1.01701e-6	
Node 17405: 43: 232.775 Hz	5.04654e-7	3.71922e-7	-9.87922e-7	
Node 17405: 44: 247.769 Hz	5.05843e-7	3.24783e-7	-9.21533e-7	
Node 17405: 45: 249.996 Hz	5.05515e-7	3.19035e-7	-9.10914e-7	
Node 17405: 46: 250.0 Hz	5.05514e-7	3.19026e-7	-9.10896e-7	
Node 17405: 47: 254.384 Hz	5.04465e-7	3.08605e-7	-8.89614e-7	
Node 17405: 48: 257.877 Hz	5.03235e-7	3.0112e-7	-8.72363e-7	
Node 17405: 49: 261.992 Hz	5.01328e-7	2.93196e-7	-8.5179e-7	
Node 17405: 50: 268.384 Hz	4.97351e-7	2.82697e-7	-8.19467e-7	
Node 17405: 51: 275.0 Hz	4.91905e-7	2.73974e-7	-7.85794e-7	
Node 17405: 52: 286.723 Hz	4.78923e-7	2.63149e-7	-7.2648e-7	
Node 17405: 53: 290.897 Hz	4.73308e-7	2.60493e-7	-7.05701e-7	
Node 17405: 54: 300.0 Hz	4.59416e-7	2.56368e-7	-6.61422e-7	
Node 17405: 55: 302.805 Hz	4.54725e-7	2.55465e-7	-6.48129e-7	
Node 17405: 56: 305.502 Hz	4.50054e-7	2.54723e-7	-6.35525e-7	
Node 17405: 57: 307.079 Hz	4.47255e-7	2.54338e-7	-6.28238e-7	
Node 17405: 58: 314.94 Hz	4.32665e-7	2.52819e-7	-5.92905e-7	
Node 17405: 59: 318.341 Hz	4.26082e-7	2.52295e-7	-5.78144e-7	
Node 17405: 60: 322.948 Hz	4.16986e-7	2.51634e-7	-5.58686e-7	
Node 17405: 61: 325.0 Hz	4.12883e-7	2.51341e-7	-5.50214e-7	
Node 17405: 62: 327.561 Hz	4.07733e-7	2.50964e-7	-5.39811e-7	
Node 17405: 63: 350.0 Hz	3.62938e-7	2.45868e-7	-4.56545e-7	
Node 17405: 64: 358.727 Hz	3.46529e-7	2.42519e-7	-4.27741e-7	
Node 17405: 65: 363.981 Hz	3.37105e-7	2.40062e-7	-4.11288e-7	
Node 17405: 66: 371.469 Hz	3.24352e-7	2.35991e-7	-3.88948e-7	
Node 17405: 67: 375.0 Hz	3.18631e-7	2.33845e-7	-3.7885e-7	
Node 17405: 68: 377.132 Hz	3.15272e-7	2.32483e-7	-3.72886e-7	
Node 17405: 69: 395.201 Hz	2.89732e-7	2.19153e-7	-3.2624e-7	
Node 17405: 70: 400.0 Hz	2.83832e-7	2.15165e-7	-3.1499e-7	
Node 17405: 71: 413.426 Hz	2.69225e-7	2.03331e-7	-2.85978e-7	
Node 17405: 72: 425.0 Hz	2.58741e-7	1.92636e-7	-2.63786e-7	
Node 17405: 73: 431.201 Hz	2.53856e-7	1.8683e-7	-2.52928e-7	
