	DX	DY	DZ	
Node 25687: 31: 271.668 Hz	-1.23945e-6	-3.90578e-6	6.15609e-6	
Node 25687: 32: 275.0 Hz	-1.20769e-6	-3.90679e-6	6.17862e-6	
Node 25687: 33: 278.879 Hz	-1.17288e-6	-3.90354e-6	6.19738e-6	
Node 25687: 34: 291.043 Hz	-1.07665e-6	-3.86033e-6	6.20057e-6	
Node 25687: 35: 300.0 Hz	-1.01651e-6	-3.79607e-6	6.14716e-6	
Node 25687: 36: 302.006 Hz	-1.00415e-6	-3.77808e-6	6.12881e-6	
Node 25687: 37: 309.966 Hz	-9.58828e-7	-3.69503e-6	6.03427e-6	
Node 25687: 38: 314.893 Hz	-9.33658e-7	-3.63537e-6	5.95957e-6	
Node 25687: 39: 325.0 Hz	-8.88578e-7	-3.49806e-6	5.77325e-6	
Node 25687: 40: 332.746 Hz	-8.59695e-7	-3.38409e-6	5.6062e-6	
Node 25687: 41: 350.0 Hz	-8.11174e-7	-3.12579e-6	5.18733e-6	
Node 25687: 42: 352.215 Hz	-8.06343e-7	-3.09374e-6	5.13093e-6	
Node 25687: 43: 367.211 Hz	-7.80394e-7	-2.8924e-6	4.74619e-6	
Node 25687: 44: 375.0 Hz	-7.70723e-7	-2.80137e-6	4.54904e-6	
Node 25687: 45: 400.0 Hz	-7.50511e-7	-2.58189e-6	3.95538e-6	
Node 25687: 46: 417.262 Hz	-7.41085e-7	-2.49097e-6	3.59128e-6	
Node 25687: 47: 425.0 Hz	-7.36985e-7	-2.46326e-6	3.44103e-6	
Node 25687: 48: 441.484 Hz	-7.27086e-7	-2.42396e-6	-3.14671e-6	
Node 25687: 49: 450.0 Hz	-7.20861e-7	-2.41102e-6	-3.00763e-6	
Node 25687: 50: 475.0 Hz	-6.95978e-7	-2.38361e-6	-2.64482e-6	
Node 25687: 51: 490.708 Hz	-6.74294e-7	-2.36266e-6	-2.44731e-6	
Node 25687: 52: 500.0 Hz	-6.59143e-7	-2.34548e-6	-2.34007e-6	
Node 25687: 53: 508.204 Hz	-6.4438e-7	-2.3264e-6	-2.25075e-6	
Node 25687: 54: 522.299 Hz	-6.16243e-7	-2.28389e-6	-2.10801e-6	
Node 25687: 55: 523.017 Hz	-6.14723e-7	-2.28138e-6	-2.10107e-6	
Node 25687: 56: 525.0 Hz	-6.10491e-7	-2.27427e-6	-2.08209e-6	
Node 25687: 57: 550.0 Hz	-5.53098e-7	-2.16308e-6	-1.86125e-6	
Node 25687: 58: 575.0 Hz	-4.9162e-7	-2.01755e-6	-1.66929e-6	
Node 25687: 59: 581.332 Hz	-4.75971e-7	-1.97665e-6	-1.6244e-6	
Node 25687: 60: 600.0 Hz	-4.30669e-7	-1.84993e-6	-1.49923e-6	
Node 25687: 61: 602.059 Hz	-4.25791e-7	-1.83556e-6	-1.48602e-6	
Node 25687: 62: 613.672 Hz	-3.98865e-7	-1.7537e-6	-1.41345e-6	
Node 25687: 63: 618.756 Hz	-3.87431e-7	-1.71763e-6	-1.38266e-6	
Node 25687: 64: 625.0 Hz	-3.73713e-7	-1.67333e-6	-1.34559e-6	
Node 25687: 65: 650.0 Hz	-3.22697e-7	-1.49829e-6	-1.20457e-6	
Node 25687: 66: 651.206 Hz	-3.20401e-7	-1.49002e-6	-1.19805e-6	
Node 25687: 67: 668.491 Hz	-2.89166e-7	-1.37401e-6	-1.10711e-6	
Node 25687: 68: 675.0 Hz	-2.78201e-7	-1.33171e-6	-1.0741e-6	
Node 25687: 69: 697.65 Hz	-2.43232e-7	-1.19124e-6	-9.64406e-7	
Node 25687: 70: 700.0 Hz	-2.39871e-7	-1.1773e-6	-9.53489e-7	
Node 25687: 71: 723.929 Hz	-2.08218e-7	-1.04234e-6	-8.47447e-7	
Node 25687: 72: 725.0 Hz	-2.06904e-7	-1.0366e-6	-8.42924e-7	
Node 25687: 73: 727.004 Hz	-2.04466e-7	-1.02593e-6	-8.3451e-7	
Node 25687: 74: 750.0 Hz	-1.7842e-7	-9.09975e-7	-7.42942e-7	
Node 25687: 75: 754.821 Hz	-1.73377e-7	-8.87155e-7	-7.24919e-7	
Node 25687: 76: 771.47 Hz	-1.56965e-7	-8.12232e-7	-6.65848e-7	
Node 25687: 77: 775.0 Hz	-1.53675e-7	-7.97109e-7	-6.53955e-7	
Node 25687: 78: 791.948 Hz	-1.38738e-7	-7.28112e-7	-5.99916e-7	
Node 25687: 79: 797.615 Hz	-1.34046e-7	-7.06343e-7	-5.82959e-7	
Node 25687: 80: 800.0 Hz	-1.32115e-7	-6.97374e-7	-5.75988e-7	
Node 25687: 81: 825.0 Hz	-1.13346e-7	-6.09951e-7	-5.08612e-7	
Node 25687: 82: 826.491 Hz	-1.12308e-7	-6.05106e-7	-5.04911e-7	
Node 25687: 83: 850.0 Hz	-9.70726e-8	-5.33896e-7	-4.51016e-7	
Node 25687: 84: 857.624 Hz	-9.25677e-8	-5.1281e-7	-4.35242e-7	
Node 25687: 85: 875.0 Hz	-8.30437e-8	-4.68181e-7	-4.02152e-7	
Node 25687: 86: 894.221 Hz	-7.36369e-8	-4.24014e-7	-3.69803e-7	
Node 25687: 87: 900.0 Hz	-7.10249e-8	-4.11731e-7	-3.60874e-7	
Node 25687: 88: 925.0 Hz	-6.07868e-8	-3.63467e-7	-3.26049e-7	
Node 25687: 89: 944.918 Hz	-5.37548e-8	-3.30172e-7	-3.02218e-7	
Node 25687: 90: 950.0 Hz	-5.21057e-8	-3.2234e-7	-2.96628e-7	
Node 25687: 91: 975.0 Hz	-4.47693e-8	-2.87365e-7	-2.71687e-7	
Node 25687: 92: 1000.0 Hz	-3.85824e-8	-2.57641e-7	-2.50431e-7	
Node 25768: 1: 0.0 Hz	8.92211e-6	-7.16154e-6	1.54389e-5	
Node 25768: 2: 25.0 Hz	9.80125e-6	-7.45045e-6	1.57057e-5	
Node 25768: 3: 28.3646 Hz	1.00726e-5	-7.53499e-6	1.57809e-5	
Node 25768: 4: 50.0 Hz	1.26755e-5	-8.1188e-6	1.61752e-5	
Node 25768: 5: 50.1598 Hz	1.26952e-5	-8.11971e-6	1.61732e-5	
Node 25768: 6: 67.9919 Hz	1.23439e-5	-6.80642e-6	1.46099e-5	
Node 25768: 7: 69.454 Hz	1.20194e-5	-6.58558e-6	1.4411e-5	
Node 25768: 8: 75.0 Hz	1.05781e-5	-5.77006e-6	1.37709e-5	
Node 25768: 9: 80.5485 Hz	9.09889e-6	-5.13006e-6	1.33921e-5	
Node 25768: 10: 89.394 Hz	7.2225e-6	-4.58681e-6	1.324e-5	
Node 25768: 11: 100.0 Hz	5.91711e-6	-4.4164e-6	1.33896e-5	
Node 25768: 12: 120.237 Hz	-4.90218e-6	4.36347e-6	-1.37797e-5	
Node 25768: 13: 125.0 Hz	-4.72112e-6	4.34502e-6	-1.38587e-5	
Node 25768: 14: 129.311 Hz	4.55446e-6	-4.32955e-6	1.39269e-5	
Node 25768: 15: 142.442 Hz	4.05732e-6	-4.2997e-6	1.41113e-5	
Node 25768: 16: 146.936 Hz	3.89999e-6	-4.29354e-6	1.41624e-5	
Node 25768: 17: 150.0 Hz	3.79695e-6	-4.28952e-6	1.41932e-5	
Node 25768: 18: 166.486 Hz	3.2682e-6	-4.27091e-6	1.43196e-5	
Node 25768: 19: 175.0 Hz	2.9842e-6	-4.27751e-6	1.4387e-5	
Node 25768: 20: 184.177 Hz	2.65774e-6	-4.31421e-6	1.44851e-5	
Node 25768: 21: 197.232 Hz	2.16906e-6	-4.43015e-6	1.46803e-5	
Node 25768: 22: 200.0 Hz	2.06489e-6	-4.46356e-6	1.4729e-5	
Node 25768: 23: 204.712 Hz	1.88955e-6	-4.52612e-6	1.48163e-5	
Node 25768: 24: 212.011 Hz	1.62739e-6	-4.63371e-6	1.49596e-5	
Node 25768: 25: 214.284 Hz	1.54914e-6	-4.66902e-6	1.50055e-5	
Node 25768: 26: 217.891 Hz	1.42918e-6	-4.72602e-6	1.50788e-5	
Node 25768: 27: 225.0 Hz	1.21064e-6	-4.83931e-6	1.52223e-5	
Node 25768: 28: 250.0 Hz	6.97522e-7	-5.18362e-6	1.56254e-5	
Node 25768: 29: 253.857 Hz	6.59947e-7	-5.22194e-6	1.56588e-5	
Node 25768: 30: 256.009 Hz	6.43865e-7	-5.24099e-6	1.56726e-5	
Node 25768: 31: 271.668 Hz	6.14019e-7	-5.32261e-6	1.56463e-5	
Node 25768: 32: 275.0 Hz	6.21823e-7	-5.32585e-6	1.56083e-5	
Node 25768: 33: 278.879 Hz	6.3436e-7	-5.32301e-6	1.55484e-5	
Node 25768: 34: 291.043 Hz	6.85049e-7	-5.26781e-6	1.52503e-5	
Node 25768: 35: 300.0 Hz	7.22616e-7	-5.18456e-6	1.49289e-5	
Node 25768: 36: 302.006 Hz	7.30336e-7	-5.16145e-6	1.48464e-5	
Node 25768: 37: 309.966 Hz	7.57409e-7	-5.05585e-6	1.44862e-5	
Node 25768: 38: 314.893 Hz	7.70994e-7	-4.98105e-6	1.42417e-5	
Node 25768: 39: 325.0 Hz	7.91003e-7	-4.81186e-6	1.37059e-5	
Node 25768: 40: 332.746 Hz	7.99617e-7	-4.6743e-6	1.32807e-5	
Node 25768: 41: 350.0 Hz	8.02051e-7	-4.37169e-6	1.23602e-5	
Node 25768: 42: 352.215 Hz	8.01076e-7	-4.33506e-6	1.22493e-5	
Node 25768: 43: 367.211 Hz	7.89613e-7	-4.11017e-6	1.15661e-5	
Node 25768: 44: 375.0 Hz	7.81521e-7	-4.01198e-6	1.12643e-5	
Node 25768: 45: 400.0 Hz	7.53484e-7	-3.7887e-6	1.0554e-5	
Node 25768: 46: 417.262 Hz	7.36391e-7	-3.70582e-6	1.02654e-5	
Node 25768: 47: 425.0 Hz	7.29842e-7	-3.68265e-6	1.01767e-5	
Node 25768: 48: 441.484 Hz	7.18299e-7	-3.65191e-6	1.00458e-5	
Node 25768: 49: 450.0 Hz	7.13523e-7	-3.64168e-6	9.99825e-6	
Node 25768: 50: 475.0 Hz	7.03029e-7	-3.61053e-6	9.88051e-6	
Node 25768: 51: 490.708 Hz	6.98048e-7	-3.57621e-6	9.78993e-6	
Node 25768: 52: 500.0 Hz	6.95278e-7	-3.5469e-6	9.72188e-6	
Node 25768: 53: 508.204 Hz	6.92784e-7	-3.51461e-6	9.65101e-6	
Node 25768: 54: 522.299 Hz	6.88118e-7	-3.44443e-6	9.50418e-6	
Node 25768: 55: 523.017 Hz	6.87861e-7	-3.44036e-6	9.49585e-6	
Node 25768: 56: 525.0 Hz	6.8714e-7	-3.42887e-6	9.47244e-6	
Node 25768: 57: 550.0 Hz	6.7631e-7	-3.2551e-6	9.12876e-6	
Node 25768: 58: 575.0 Hz	6.61573e-7	-3.03859e-6	8.71519e-6	
Node 25768: 59: 581.332 Hz	6.57164e-7	-2.97916e-6	8.60318e-6	
Node 25768: 60: 600.0 Hz	6.42565e-7	-2.79777e-6	8.26333e-6	
Node 25768: 61: 602.059 Hz	6.40809e-7	-2.77741e-6	8.22529e-6	
Node 25768: 62: 613.672 Hz	6.30378e-7	-2.66206e-6	8.00987e-6	
Node 25768: 63: 618.756 Hz	6.25532e-7	-2.61153e-6	7.91543e-6	
Node 25768: 64: 625.0 Hz	6.1935e-7	-2.54966e-6	7.79963e-6	
Node 25768: 65: 650.0 Hz	5.92145e-7	-2.30678e-6	7.34183e-6	
Node 25768: 66: 651.206 Hz	5.90736e-7	-2.29535e-6	7.32009e-6	
Node 25768: 67: 668.491 Hz	5.69638e-7	-2.13527e-6	7.01319e-6	
Node 25768: 68: 675.0 Hz	5.61272e-7	-2.07699e-6	6.90007e-6	
Node 25768: 69: 697.65 Hz	5.30576e-7	-1.8837e-6	6.51788e-6	
Node 25768: 70: 700.0 Hz	5.27266e-7	-1.86453e-6	6.47928e-6	
Node 25768: 71: 723.929 Hz	4.92543e-7	-1.67923e-6	6.09774e-6	
Node 25768: 72: 725.0 Hz	4.90954e-7	-1.67136e-6	6.08115e-6	
Node 25768: 73: 727.004 Hz	4.87974e-7	-1.65673e-6	6.05022e-6	
Node 25768: 74: 750.0 Hz	4.53422e-7	-1.49803e-6	5.70579e-6	
Node 25768: 75: 754.821 Hz	4.46144e-7	-1.46687e-6	5.63598e-6	
Node 25768: 76: 771.47 Hz	4.21119e-7	-1.36477e-6	5.40118e-6	
Node 25768: 77: 775.0 Hz	4.15855e-7	-1.3442e-6	5.35264e-6	
Node 25768: 78: 791.948 Hz	3.90933e-7	-1.25056e-6	5.12553e-6	
Node 25768: 79: 797.615 Hz	3.82759e-7	-1.22108e-6	5.05175e-6	
Node 25768: 80: 800.0 Hz	3.79348e-7	-1.20895e-6	5.02103e-6	
Node 25768: 81: 825.0 Hz	3.44758e-7	-1.09096e-6	4.71036e-6	
Node 25768: 82: 826.491 Hz	3.42769e-7	-1.08443e-6	4.69247e-6	
Node 25768: 83: 850.0 Hz	3.12651e-7	-9.88643e-7	4.42003e-6	
Node 25768: 84: 857.624 Hz	3.03405e-7	-9.60295e-7	4.33546e-6	
Node 25768: 85: 875.0 Hz	2.83315e-7	-9.0025e-7	4.14946e-6	
Node 25768: 86: 894.221 Hz	2.62693e-7	-8.40637e-7	3.95445e-6	
Node 25768: 87: 900.0 Hz	2.56817e-7	-8.23995e-7	3.89796e-6	
Node 25768: 88: 925.0 Hz	2.33071e-7	-7.58149e-7	3.66474e-6	
Node 25768: 89: 944.918 Hz	2.16004e-7	-7.12068e-7	3.49139e-6	
Node 25768: 90: 950.0 Hz	2.11898e-7	-7.01116e-7	3.44886e-6	
Node 25768: 91: 975.0 Hz	1.9307e-7	-6.51478e-7	3.2493e-6	
Node 25768: 92: 1000.0 Hz	1.76348e-7	-6.08017e-7	3.06496e-6	
Node 28244: 1: 0.0 Hz	8.06327e-6	-1.91541e-6	8.54623e-6	
Node 28244: 2: 25.0 Hz	8.92007e-6	-2.09238e-6	8.82651e-6	
Node 28244: 3: 28.3646 Hz	9.18584e-6	-2.14672e-6	8.90764e-6	
Node 28244: 4: 50.0 Hz	1.17883e-5	-2.65691e-6	9.42447e-6	
Node 28244: 5: 50.1598 Hz	1.18088e-5	-2.66063e-6	9.42436e-6	
Node 28244: 6: 67.9919 Hz	1.17267e-5	-2.54247e-6	7.98064e-6	
Node 28244: 7: 69.454 Hz	1.14348e-5	-2.47319e-6	7.75872e-6	
Node 28244: 8: 75.0 Hz	1.0104e-5	-2.17252e-6	6.9712e-6	
Node 28244: 9: 80.5485 Hz	8.69398e-6	-1.87341e-6	6.40059e-6	
Node 28244: 10: 89.394 Hz	6.81866e-6	-1.5127e-6	5.99278e-6	
Node 28244: 11: 100.0 Hz	5.37894e-6	-1.2893e-6	5.97057e-6	
Node 28244: 12: 120.237 Hz	-4.15296e-6	1.15942e-6	-6.23442e-6	
Node 28244: 13: 125.0 Hz	-3.98116e-6	1.13969e-6	-6.2971e-6	
Node 28244: 14: 129.311 Hz	3.84034e-6	-1.12211e-6	6.35201e-6	
Node 28244: 15: 142.442 Hz	3.48343e-6	-1.07486e-6	6.50307e-6	
Node 28244: 16: 146.936 Hz	3.38374e-6	-1.06083e-6	6.54606e-6	
Node 28244: 17: 150.0 Hz	3.32064e-6	-1.05126e-6	6.57224e-6	
Node 28244: 18: 166.486 Hz	3.00077e-6	-9.85542e-7	6.67961e-6	
Node 28244: 19: 175.0 Hz	2.81701e-6	-9.37296e-7	6.73196e-6	
Node 28244: 20: 184.177 Hz	2.59281e-6	-8.7884e-7	6.8045e-6	
Node 28244: 21: 197.232 Hz	2.24002e-6	-8.04126e-7	6.94842e-6	
Node 28244: 22: 200.0 Hz	2.1631e-6	-7.92304e-7	6.98484e-6	
Node 28244: 23: 204.712 Hz	2.03269e-6	-7.77004e-7	7.05086e-6	
Node 28244: 24: 212.011 Hz	1.83585e-6	-7.67208e-7	7.16134e-6	
Node 28244: 25: 214.284 Hz	1.7767e-6	-7.67864e-7	7.19732e-6	
Node 28244: 26: 217.891 Hz	1.6856e-6	-7.72547e-7	7.25553e-6	
Node 28244: 27: 225.0 Hz	1.51796e-6	-7.94231e-7	7.3726e-6	
Node 28244: 28: 250.0 Hz	1.08369e-6	-9.62726e-7	7.75311e-6	
Node 28244: 29: 253.857 Hz	1.03885e-6	-9.95448e-7	7.7985e-6	
Node 28244: 30: 256.009 Hz	1.01621e-6	-1.01395e-6	7.8213e-6	
Node 28244: 31: 271.668 Hz	8.96745e-7	-1.14752e-6	7.91821e-6	
Node 28244: 32: 275.0 Hz	8.80117e-7	-1.1745e-6	7.92035e-6	
Node 28244: 33: 278.879 Hz	8.63908e-7	-1.20476e-6	7.91356e-6	
Node 28244: 34: 291.043 Hz	8.3072e-7	-1.28934e-6	7.82402e-6	
Node 28244: 35: 300.0 Hz	8.18481e-7	-1.33939e-6	7.69111e-6	
Node 28244: 36: 302.006 Hz	8.16695e-7	-1.34902e-6	7.65387e-6	
Node 28244: 37: 309.966 Hz	8.11947e-7	-1.38139e-6	7.48125e-6	
Node 28244: 38: 314.893 Hz	8.10313e-7	-1.39677e-6	7.35637e-6	
Node 28244: 39: 325.0 Hz	8.08459e-7	-1.41787e-6	7.06521e-6	
Node 28244: 40: 332.746 Hz	8.07391e-7	-1.42558e-6	6.81833e-6	
Node 28244: 41: 350.0 Hz	8.03413e-7	-1.42328e-6	6.23288e-6	
Node 28244: 42: 352.215 Hz	8.02643e-7	-1.42163e-6	6.15682e-6	
Node 28244: 43: 367.211 Hz	7.95673e-7	-1.40652e-6	5.65273e-6	
Node 28244: 44: 375.0 Hz	7.90876e-7	-1.39782e-6	5.40399e-6	
Node 28244: 45: 400.0 Hz	7.70622e-7	-1.3777e-6	4.69618e-6	
Node 28244: 46: 417.262 Hz	7.52612e-7	-1.37697e-6	4.29734e-6	
Node 28244: 47: 425.0 Hz	7.43444e-7	-1.38083e-6	4.14189e-6	
Node 28244: 48: 441.484 Hz	-7.21441e-7	-1.39752e-6	3.85441e-6	
Node 28244: 49: 450.0 Hz	-7.08651e-7	-1.41024e-6	3.72665e-6	
Node 28244: 50: 475.0 Hz	-6.6504e-7	-1.4594e-6	3.41574e-6	
Node 28244: 51: 490.708 Hz	-6.33032e-7	-1.49499e-6	3.25614e-6	
Node 28244: 52: 500.0 Hz	-6.12593e-7	-1.51598e-6	3.17025e-6	
Node 28244: 53: 508.204 Hz	-5.93754e-7	-1.53377e-6	3.09818e-6	
Node 28244: 54: 522.299 Hz	-5.60041e-7	-1.56132e-6	2.98006e-6	
Node 28244: 55: 523.017 Hz	-5.58287e-7	-1.56259e-6	2.97418e-6	
Node 28244: 56: 525.0 Hz	-5.53435e-7	-1.56603e-6	2.95801e-6	
Node 28244: 57: 550.0 Hz	-4.91485e-7	-1.59819e-6	2.75909e-6	
Node 28244: 58: 575.0 Hz	-4.31145e-7	-1.60644e-6	2.56513e-6	
Node 28244: 59: 581.332 Hz	-4.16573e-7	-1.60458e-6	2.51657e-6	
Node 28244: 60: 600.0 Hz	-3.7595e-7	-1.59029e-6	2.37504e-6	
Node 28244: 61: 602.059 Hz	-3.71707e-7	-1.58796e-6	2.35961e-6	
Node 28244: 62: 613.672 Hz	-3.48708e-7	-1.57225e-6	2.27338e-6	
Node 28244: 63: 618.756 Hz	-3.3915e-7	-1.56409e-6	2.23611e-6	
Node 28244: 64: 625.0 Hz	-3.2784e-7	-1.55309e-6	2.19078e-6	
Node 28244: 65: 650.0 Hz	-2.87131e-7	-1.49985e-6	2.01493e-6	
Node 28244: 66: 651.206 Hz	-2.85342e-7	-1.49697e-6	2.0067e-6	
Node 28244: 67: 668.491 Hz	-2.613e-7	-1.45311e-6	1.89167e-6	
Node 28244: 68: 675.0 Hz	-2.52958e-7	-1.43555e-6	1.84983e-6	
Node 28244: 69: 697.65 Hz	-2.26478e-7	-1.37118e-6	1.71103e-6	
Node 28244: 70: 700.0 Hz	-2.23929e-7	-1.36427e-6	1.69725e-6	
Node 28244: 71: 723.929 Hz	-1.99711e-7	-1.29235e-6	1.56397e-6	
Node 28244: 72: 725.0 Hz	-1.98693e-7	-1.28908e-6	1.55831e-6	
Node 28244: 73: 727.004 Hz	-1.96801e-7	-1.28295e-6	1.54777e-6	
Node 28244: 74: 750.0 Hz	-1.76269e-7	-1.21227e-6	1.43335e-6	
Node 28244: 75: 754.821 Hz	-1.72216e-7	-1.19743e-6	1.41084e-6	
Node 28244: 76: 771.47 Hz	-1.58831e-7	-1.14635e-6	1.33693e-6	
Node 28244: 77: 775.0 Hz	-1.56111e-7	-1.13558e-6	1.322e-6	
Node 28244: 78: 791.948 Hz	-1.43612e-7	-1.08437e-6	1.25377e-6	
Node 28244: 79: 797.615 Hz	-1.39636e-7	-1.06746e-6	1.23218e-6	
Node 28244: 80: 800.0 Hz	-1.37993e-7	-1.06038e-6	1.22327e-6	
Node 28244: 81: 825.0 Hz	-1.21847e-7	-9.87731e-7	1.13579e-6	
Node 28244: 82: 826.491 Hz	-1.20946e-7	-9.83497e-7	1.1309e-6	
Node 28244: 83: 850.0 Hz	-1.0764e-7	-9.18456e-7	1.0581e-6	
Node 28244: 84: 857.624 Hz	-1.03683e-7	-8.98096e-7	1.03613e-6	
Node 28244: 85: 875.0 Hz	-9.52964e-8	-8.5313e-7	9.88778e-7	
Node 28244: 86: 894.221 Hz	-8.69939e-8	-8.05821e-7	9.4039e-7	
Node 28244: 87: 900.0 Hz	-8.46866e-8	-7.92108e-7	9.26589e-7	
Node 28244: 88: 925.0 Hz	-7.56342e-8	-7.35547e-7	8.70491e-7	
Node 28244: 89: 944.918 Hz	-6.94041e-8	-6.93676e-7	8.2958e-7	
Node 28244: 90: 950.0 Hz	-6.79402e-8	-6.83439e-7	8.19629e-7	
Node 28244: 91: 975.0 Hz	-6.14033e-8	-6.35652e-7	7.73307e-7	
Node 28244: 92: 1000.0 Hz	-5.58361e-8	-5.91964e-7	7.30956e-7	
Node 30031: 1: 0.0 Hz	6.01785e-6	-1.38141e-5	8.86295e-6	
Node 30031: 2: 25.0 Hz	6.45904e-6	-1.42794e-5	9.01934e-6	
Node 30031: 3: 28.3646 Hz	6.59286e-6	-1.44142e-5	9.06342e-6	
Node 30031: 4: 50.0 Hz	7.76828e-6	-1.52769e-5	9.28912e-6	
Node 30031: 5: 50.1598 Hz	7.77556e-6	-1.52768e-5	9.28785e-6	
Node 30031: 6: 67.9919 Hz	7.0432e-6	-1.28808e-5	8.32401e-6	
Node 30031: 7: 69.454 Hz	6.82611e-6	-1.25093e-5	8.2014e-6	
Node 30031: 8: 75.0 Hz	5.93412e-6	-1.11815e-5	7.806e-6	
Node 30031: 9: 80.5485 Hz	5.10587e-6	-1.02018e-5	7.5727e-6	
Node 30031: 10: 89.394 Hz	4.19251e-6	-9.45293e-6	7.491e-6	
Node 30031: 11: 100.0 Hz	3.68364e-6	-9.28145e-6	7.6339e-6	
Node 30031: 12: 120.237 Hz	-3.13664e-6	9.24376e-6	8.09031e-6	
Node 30031: 13: 125.0 Hz	-2.95861e-6	9.21618e-6	8.19304e-6	
Node 30031: 14: 129.311 Hz	2.78177e-6	-9.19386e-6	8.27769e-6	
Node 30031: 15: 142.442 Hz	2.21643e-6	-9.16099e-6	8.47141e-6	
Node 30031: 16: 146.936 Hz	2.02963e-6	-9.15852e-6	8.5137e-6	
Node 30031: 17: 150.0 Hz	1.90612e-6	-9.15766e-6	8.53594e-6	
Node 30031: 18: 166.486 Hz	1.28726e-6	-9.16431e-6	8.59147e-6	
Node 30031: 19: 175.0 Hz	9.87732e-7	-9.19719e-6	8.6065e-6	
Node 30031: 20: 184.177 Hz	6.80923e-7	-9.28054e-6	8.63504e-6	
Node 30031: 21: 197.232 Hz	3.36115e-7	-9.49723e-6	8.71023e-6	
Node 30031: 22: 200.0 Hz	3.02366e-7	-9.55628e-6	8.73113e-6	
Node 30031: 23: 204.712 Hz	3.03864e-7	-9.66492e-6	8.76998e-6	
Node 30031: 24: 212.011 Hz	4.18266e-7	-9.84792e-6	8.83674e-6	
Node 30031: 25: 214.284 Hz	4.66377e-7	-9.90719e-6	8.85877e-6	
Node 30031: 26: 217.891 Hz	5.46141e-7	-1.00023e-5	8.89455e-6	
Node 30031: 27: 225.0 Hz	7.02629e-7	-1.01891e-5	8.96659e-6	
Node 30031: 28: 250.0 Hz	1.13636e-6	-1.07344e-5	9.1818e-6	
Node 30031: 29: 253.857 Hz	1.1845e-6	-1.07903e-5	9.20058e-6	
Node 30031: 30: 256.009 Hz	1.20932e-6	-1.08171e-5	9.20837e-6	
Node 30031: 31: 271.668 Hz	1.35002e-6	-1.09049e-5	9.19302e-6	
Node 30031: 32: 275.0 Hz	1.37182e-6	-1.08971e-5	9.17075e-6	
Node 30031: 33: 278.879 Hz	1.39404e-6	-1.08758e-5	9.1355e-6	
Node 30031: 34: 291.043 Hz	1.44437e-6	-1.07232e-5	8.95783e-6	
Node 30031: 35: 300.0 Hz	1.46608e-6	-1.05332e-5	8.7637e-6	
Node 30031: 36: 302.006 Hz	1.46954e-6	-1.04827e-5	8.71349e-6	
Node 30031: 37: 309.966 Hz	1.47931e-6	-1.02577e-5	8.49303e-6	
Node 30031: 38: 314.893 Hz	1.48291e-6	-1.01024e-5	8.34207e-6	
Node 30031: 39: 325.0 Hz	1.48689e-6	-9.75854e-6	8.0079e-6	
Node 30031: 40: 332.746 Hz	1.48881e-6	-9.48446e-6	7.73918e-6	
Node 30031: 41: 350.0 Hz	1.49656e-6	-8.89439e-6	7.14471e-6	
Node 30031: 42: 352.215 Hz	1.49826e-6	-8.82404e-6	7.07165e-6	
Node 30031: 43: 367.211 Hz	1.51513e-6	-8.39719e-6	6.61239e-6	
Node 30031: 44: 375.0 Hz	1.52751e-6	-8.21382e-6	6.40294e-6	
Node 30031: 45: 400.0 Hz	1.57974e-6	-7.80619e-6	5.88092e-6	
Node 30031: 46: 417.262 Hz	1.62073e-6	-7.66027e-6	5.64472e-6	
Node 30031: 47: 425.0 Hz	1.63867e-6	-7.62041e-6	5.56569e-6	
Node 30031: 48: 441.484 Hz	1.67319e-6	-7.56801e-6	5.43877e-6	
Node 30031: 49: 450.0 Hz	1.68797e-6	-7.55004e-6	5.38922e-6	
Node 30031: 50: 475.0 Hz	1.71403e-6	-7.48994e-6	5.27305e-6	
Node 30031: 51: 490.708 Hz	1.71429e-6	-7.42188e-6	5.20192e-6	
Node 30031: 52: 500.0 Hz	1.708e-6	-7.36451e-6	5.15503e-6	
Node 30031: 53: 508.204 Hz	1.69844e-6	-7.30206e-6	5.10931e-6	
Node 30031: 54: 522.299 Hz	1.67351e-6	-7.16835e-6	5.01988e-6	
Node 30031: 55: 523.017 Hz	1.67197e-6	-7.16065e-6	5.01494e-6	
Node 30031: 56: 525.0 Hz	1.66756e-6	-7.13899e-6	5.00112e-6	
Node 30031: 57: 550.0 Hz	1.59681e-6	-6.81661e-6	4.80413e-6	
Node 30031: 58: 575.0 Hz	1.5038e-6	-6.42434e-6	4.57394e-6	
Node 30031: 59: 581.332 Hz	1.47779e-6	-6.31797e-6	4.51222e-6	
Node 30031: 60: 600.0 Hz	1.39736e-6	-5.9958e-6	4.32597e-6	
Node 30031: 61: 602.059 Hz	1.38824e-6	-5.95984e-6	4.3052e-6	
Node 30031: 62: 613.672 Hz	1.33621e-6	-5.75673e-6	4.18786e-6	
Node 30031: 63: 618.756 Hz	1.31323e-6	-5.66803e-6	4.13655e-6	
Node 30031: 64: 625.0 Hz	1.28491e-6	-5.5596e-6	4.07373e-6	
Node 30031: 65: 650.0 Hz	1.17189e-6	-5.1354e-6	3.82639e-6	
Node 30031: 66: 651.206 Hz	1.16649e-6	-5.11547e-6	3.81469e-6	
Node 30031: 67: 668.491 Hz	1.09017e-6	-4.83634e-6	3.64978e-6	
Node 30031: 68: 675.0 Hz	1.06202e-6	-4.73465e-6	3.58916e-6	
