	DX	DY	DZ	
Node 15445: 15: 142.442 Hz	3.61676e-6	-2.02277e-6	3.59192e-6	
Node 15445: 16: 146.936 Hz	3.55604e-6	-2.00905e-6	3.55493e-6	
Node 15445: 17: 150.0 Hz	3.51949e-6	-1.99845e-6	3.54188e-6	
Node 15445: 18: 166.486 Hz	3.30097e-6	-1.91129e-6	3.60003e-6	
Node 15445: 19: 175.0 Hz	3.13064e-6	-1.84846e-6	3.68525e-6	
Node 15445: 20: 184.177 Hz	2.89561e-6	-1.77773e-6	3.79936e-6	
Node 15445: 21: 197.232 Hz	2.50024e-6	-1.69082e-6	3.98313e-6	
Node 15445: 22: 200.0 Hz	-2.4122e-6	-1.67606e-6	4.02382e-6	
Node 15445: 23: 204.712 Hz	-2.26214e-6	-1.65445e-6	4.09383e-6	
Node 15445: 24: 212.011 Hz	-2.03423e-6	-1.63015e-6	4.20324e-6	
Node 15445: 25: 214.284 Hz	-1.96544e-6	-1.62492e-6	4.23737e-6	
Node 15445: 26: 217.891 Hz	-1.85916e-6	-1.61892e-6	4.29143e-6	
Node 15445: 27: 225.0 Hz	-1.66211e-6	-1.61535e-6	4.39706e-6	
Node 15445: 28: 250.0 Hz	-1.12487e-6	-1.68721e-6	4.73457e-6	
Node 15445: 29: 253.857 Hz	-1.06313e-6	-1.70889e-6	4.77742e-6	
Node 15445: 30: 256.009 Hz	-1.03086e-6	-1.72201e-6	4.79972e-6	
Node 15445: 31: 271.668 Hz	-8.37584e-7	-1.83411e-6	4.91853e-6	
Node 15445: 32: 275.0 Hz	-8.04731e-7	-1.86037e-6	4.93221e-6	
Node 15445: 33: 278.879 Hz	-7.69669e-7	-1.89127e-6	4.94227e-6	
Node 15445: 34: 291.043 Hz	-6.79604e-7	-1.98602e-6	4.93045e-6	
Node 15445: 35: 300.0 Hz	-6.30196e-7	-2.04843e-6	4.87853e-6	
Node 15445: 36: 302.006 Hz	-6.20869e-7	-2.06106e-6	4.86199e-6	
Node 15445: 37: 309.966 Hz	-5.89467e-7	-2.10523e-6	4.77966e-6	
Node 15445: 38: 314.893 Hz	-5.74084e-7	-2.12732e-6	4.71632e-6	
Node 15445: 39: 325.0 Hz	-5.50461e-7	-2.15919e-6	4.56121e-6	
Node 15445: 40: 332.746 Hz	-5.37876e-7	-2.17148e-6	4.42394e-6	
Node 15445: 41: 350.0 Hz	-5.19043e-7	-2.16587e-6	4.08294e-6	
Node 15445: 42: 352.215 Hz	-5.17e-7	-2.16245e-6	4.03721e-6	
Node 15445: 43: 367.211 Hz	-5.02389e-7	-2.12815e-6	3.72576e-6	
Node 15445: 44: 375.0 Hz	-4.93375e-7	-2.1051e-6	3.56638e-6	
Node 15445: 45: 400.0 Hz	-4.55526e-7	-2.02291e-6	3.08758e-6	
Node 15445: 46: 417.262 Hz	-4.23917e-7	-1.96666e-6	2.79572e-6	
Node 15445: 47: 425.0 Hz	-4.09558e-7	-1.94227e-6	2.67602e-6	
Node 15445: 48: 441.484 Hz	-3.81126e-7	-1.89143e-6	2.44341e-6	
Node 15445: 49: 450.0 Hz	-3.68557e-7	-1.86528e-6	2.33458e-6	
Node 15445: 50: 475.0 Hz	-3.43717e-7	-1.78547e-6	-2.05487e-6	
Node 15445: 51: 490.708 Hz	-3.37689e-7	-1.73073e-6	-1.90554e-6	
Node 15445: 52: 500.0 Hz	-3.36994e-7	-1.69612e-6	-1.82538e-6	
Node 15445: 53: 508.204 Hz	-3.3771e-7	-1.6641e-6	-1.75911e-6	
Node 15445: 54: 522.299 Hz	-3.40842e-7	-1.60594e-6	-1.65411e-6	
Node 15445: 55: 523.017 Hz	-3.41043e-7	-1.60288e-6	-1.64903e-6	
Node 15445: 56: 525.0 Hz	-3.41609e-7	-1.59437e-6	-1.63516e-6	
Node 15445: 57: 550.0 Hz	-3.48991e-7	-1.48199e-6	-1.47533e-6	
Node 15445: 58: 575.0 Hz	-3.53634e-7	-1.3637e-6	-1.33925e-6	
Node 15445: 59: 581.332 Hz	-3.54067e-7	-1.33343e-6	-1.30795e-6	
Node 15445: 60: 600.0 Hz	-3.53431e-7	-1.24459e-6	-1.22209e-6	
Node 15445: 61: 602.059 Hz	-3.53187e-7	-1.23488e-6	-1.21316e-6	
Node 15445: 62: 613.672 Hz	-3.51198e-7	-1.18057e-6	-1.16467e-6	
Node 15445: 63: 618.756 Hz	-3.50012e-7	-1.1571e-6	-1.14438e-6	
Node 15445: 64: 625.0 Hz	-3.48306e-7	-1.12855e-6	-1.12019e-6	
Node 15445: 65: 650.0 Hz	-3.39014e-7	-1.01784e-6	-1.03067e-6	
Node 15445: 66: 651.206 Hz	-3.38476e-7	-1.01265e-6	-1.02662e-6	
Node 15445: 67: 668.491 Hz	-3.30006e-7	-9.40042e-7	-9.71021e-7	
Node 15445: 68: 675.0 Hz	-3.26478e-7	-9.13537e-7	-9.51183e-7	
Node 15445: 69: 697.65 Hz	-3.13006e-7	-8.24946e-7	-8.86282e-7	
Node 15445: 70: 700.0 Hz	-3.11514e-7	-8.16083e-7	-8.79888e-7	
Node 15445: 71: 723.929 Hz	-2.95512e-7	-7.2938e-7	-8.18026e-7	
Node 15445: 72: 725.0 Hz	-2.94765e-7	-7.25652e-7	-8.15388e-7	
Node 15445: 73: 727.004 Hz	-2.93361e-7	-7.18709e-7	-8.10479e-7	
Node 15445: 74: 750.0 Hz	-2.76749e-7	-6.4238e-7	-7.56695e-7	
Node 15445: 75: 754.821 Hz	-2.73169e-7	-6.27158e-7	-7.45984e-7	
Node 15445: 76: 771.47 Hz	-2.6062e-7	-5.76699e-7	-7.10408e-7	
Node 15445: 77: 775.0 Hz	-2.57932e-7	-5.66423e-7	-7.03139e-7	
Node 15445: 78: 791.948 Hz	-2.4495e-7	-5.19163e-7	-6.69517e-7	
Node 15445: 79: 797.615 Hz	-2.40597e-7	-5.04127e-7	-6.58734e-7	
Node 15445: 80: 800.0 Hz	-2.38766e-7	-4.97916e-7	-6.54263e-7	
Node 15445: 81: 825.0 Hz	-2.197e-7	-4.36899e-7	-6.09727e-7	
Node 15445: 82: 826.491 Hz	-2.18575e-7	-4.33494e-7	-6.07201e-7	
Node 15445: 83: 850.0 Hz	-2.01146e-7	-3.83243e-7	-5.69227e-7	
Node 15445: 84: 857.624 Hz	-1.95645e-7	-3.68302e-7	-5.57633e-7	
Node 15445: 85: 875.0 Hz	-1.83448e-7	-3.36626e-7	-5.32455e-7	
Node 15445: 86: 894.221 Hz	-1.70586e-7	-3.0526e-7	-5.06519e-7	
Node 15445: 87: 900.0 Hz	-1.66859e-7	-2.96543e-7	-4.99092e-7	
Node 15445: 88: 925.0 Hz	-1.5153e-7	-2.62363e-7	-4.68812e-7	
Node 15445: 89: 944.918 Hz	-1.40266e-7	-2.38891e-7	-4.46678e-7	
Node 15445: 90: 950.0 Hz	-1.37528e-7	-2.33388e-7	-4.41293e-7	
Node 15445: 91: 975.0 Hz	-1.24847e-7	-2.08906e-7	-4.16231e-7	
Node 15445: 92: 1000.0 Hz	-1.13435e-7	-1.88242e-7	-3.93351e-7	
Node 16750: 1: 0.0 Hz	8.48773e-6	2.10324e-6	6.73797e-6	
Node 16750: 2: 25.0 Hz	9.32021e-6	2.32125e-6	7.02971e-6	
Node 16750: 3: 28.3646 Hz	9.57716e-6	2.38884e-6	7.11561e-6	
Node 16750: 4: 50.0 Hz	1.20374e-5	3.04769e-6	7.75854e-6	
Node 16750: 5: 50.1598 Hz	1.20559e-5	3.05283e-6	7.76074e-6	
Node 16750: 6: 67.9919 Hz	1.169e-5	3.01113e-6	6.81186e-6	
Node 16750: 7: 69.454 Hz	1.13777e-5	2.9343e-6	6.6393e-6	
Node 16750: 8: 75.0 Hz	9.99145e-6	2.58603e-6	6.01033e-6	
Node 16750: 9: 80.5485 Hz	8.56538e-6	2.21857e-6	5.53771e-6	
Node 16750: 10: 89.394 Hz	6.74003e-6	1.72996e-6	5.17434e-6	
Node 16750: 11: 100.0 Hz	-5.44034e-6	-1.35122e-6	-5.07266e-6	
Node 16750: 12: 120.237 Hz	-4.43971e-6	-1.00216e-6	-4.7719e-6	
Node 16750: 13: 125.0 Hz	-4.28654e-6	-9.44562e-7	-4.64579e-6	
Node 16750: 14: 129.311 Hz	-4.15374e-6	-8.9416e-7	-4.53086e-6	
Node 16750: 15: 142.442 Hz	3.79225e-6	7.49194e-7	4.24509e-6	
Node 16750: 16: 146.936 Hz	3.68553e-6	7.03518e-7	4.17723e-6	
Node 16750: 17: 150.0 Hz	3.61645e-6	6.73741e-7	4.13877e-6	
Node 16750: 18: 166.486 Hz	3.24607e-6	5.31798e-7	4.01002e-6	
Node 16750: 19: 175.0 Hz	3.02432e-6	4.6857e-7	3.98408e-6	
Node 16750: 20: 184.177 Hz	2.75351e-6	4.06519e-7	3.98751e-6	
Node 16750: 21: 197.232 Hz	2.3323e-6	3.29199e-7	4.04971e-6	
Node 16750: 22: 200.0 Hz	-2.24135e-6	-3.14732e-7	4.07083e-6	
Node 16750: 23: 204.712 Hz	-2.08777e-6	-2.91963e-7	4.11234e-6	
Node 16750: 24: 212.011 Hz	-1.85707e-6	-2.62032e-7	4.1887e-6	
Node 16750: 25: 214.284 Hz	-1.78789e-6	-2.54216e-7	4.21505e-6	
Node 16750: 26: 217.891 Hz	-1.68136e-6	-2.43438e-7	4.25901e-6	
Node 16750: 27: 225.0 Hz	-1.48478e-6	-2.28486e-7	4.35198e-6	
Node 16750: 28: 250.0 Hz	-9.54869e-7	-2.43827e-7	4.70319e-6	
Node 16750: 29: 253.857 Hz	-8.9482e-7	-2.54145e-7	4.75406e-6	
Node 16750: 30: 256.009 Hz	-8.6356e-7	-2.60587e-7	4.78133e-6	
Node 16750: 31: 271.668 Hz	-6.79041e-7	-3.18708e-7	4.94428e-6	
Node 16750: 32: 275.0 Hz	-6.4835e-7	-3.32916e-7	4.96857e-6	
Node 16750: 33: 278.879 Hz	-6.15914e-7	-3.49949e-7	4.99128e-6	
Node 16750: 34: 291.043 Hz	-5.34579e-7	-4.0508e-7	5.01949e-6	
Node 16750: 35: 300.0 Hz	-4.91647e-7	-4.45248e-7	4.99575e-6	
Node 16750: 36: 302.006 Hz	-4.83722e-7	-4.53984e-7	4.98521e-6	
Node 16750: 37: 309.966 Hz	-4.57543e-7	-4.87177e-7	4.92522e-6	
Node 16750: 38: 314.893 Hz	-4.45027e-7	-5.0625e-7	4.87435e-6	
Node 16750: 39: 325.0 Hz	-4.26166e-7	-5.41036e-7	4.74113e-6	
Node 16750: 40: 332.746 Hz	-4.16116e-7	-5.63309e-7	4.61714e-6	
Node 16750: 41: 350.0 Hz	-3.99811e-7	-5.98986e-7	4.2949e-6	
Node 16750: 42: 352.215 Hz	-3.97852e-7	-6.0227e-7	4.25055e-6	
Node 16750: 43: 367.211 Hz	-3.83063e-7	-6.18164e-7	3.94281e-6	
Node 16750: 44: 375.0 Hz	-3.73792e-7	-6.22939e-7	3.78169e-6	
Node 16750: 45: 400.0 Hz	-3.3702e-7	-6.29657e-7	3.28153e-6	
Node 16750: 46: 417.262 Hz	-3.09906e-7	-6.31834e-7	2.96165e-6	
Node 16750: 47: 425.0 Hz	-2.99007e-7	-6.32986e-7	2.82607e-6	
Node 16750: 48: 441.484 Hz	-2.81329e-7	-6.36254e-7	2.55335e-6	
Node 16750: 49: 450.0 Hz	-2.76031e-7	-6.38343e-7	2.42079e-6	
Node 16750: 50: 475.0 Hz	-2.7646e-7	-6.44972e-7	2.06247e-6	
Node 16750: 51: 490.708 Hz	-2.86044e-7	-6.48392e-7	1.85975e-6	
Node 16750: 52: 500.0 Hz	-2.93452e-7	-6.49745e-7	1.74779e-6	
Node 16750: 53: 508.204 Hz	-3.00398e-7	-6.50396e-7	1.65383e-6	
Node 16750: 54: 522.299 Hz	-3.12109e-7	-6.50141e-7	1.50317e-6	
Node 16750: 55: 523.017 Hz	-3.12677e-7	-6.50079e-7	1.49585e-6	
Node 16750: 56: 525.0 Hz	-3.14222e-7	-6.4988e-7	1.47586e-6	
Node 16750: 57: 550.0 Hz	-3.30215e-7	-6.4413e-7	1.24679e-6	
Node 16750: 58: 575.0 Hz	-3.38401e-7	-6.32671e-7	1.05929e-6	
Node 16750: 59: 581.332 Hz	-3.3922e-7	-6.28961e-7	1.01798e-6	
Node 16750: 60: 600.0 Hz	-3.38977e-7	-6.16364e-7	9.09383e-7	
Node 16750: 61: 602.059 Hz	-3.38726e-7	-6.14834e-7	8.98535e-7	
Node 16750: 62: 613.672 Hz	-3.36562e-7	-6.05728e-7	8.41163e-7	
Node 16750: 63: 618.756 Hz	-3.35242e-7	-6.01499e-7	8.17972e-7	
Node 16750: 64: 625.0 Hz	-3.33338e-7	-5.96114e-7	7.90973e-7	
Node 16750: 65: 650.0 Hz	-3.23e-7	-5.72614e-7	6.97162e-7	
Node 16750: 66: 651.206 Hz	-3.22405e-7	-5.71408e-7	6.93143e-7	
Node 16750: 67: 668.491 Hz	-3.13077e-7	-5.53438e-7	6.39798e-7	
Node 16750: 68: 675.0 Hz	-3.09213e-7	-5.46362e-7	6.21552e-7	
Node 16750: 69: 697.65 Hz	-2.94531e-7	-5.20547e-7	5.64406e-7	
Node 16750: 70: 700.0 Hz	-2.92912e-7	-5.17771e-7	5.58966e-7	
Node 16750: 71: 723.929 Hz	-2.75612e-7	-4.88608e-7	5.0777e-7	
Node 16750: 72: 725.0 Hz	-2.74807e-7	-4.87269e-7	5.05639e-7	
Node 16750: 73: 727.004 Hz	-2.73296e-7	-4.84755e-7	5.01681e-7	
Node 16750: 74: 750.0 Hz	-2.55487e-7	-4.55362e-7	4.59071e-7	
Node 16750: 75: 754.821 Hz	-2.51667e-7	-4.49097e-7	4.50727e-7	
Node 16750: 76: 771.47 Hz	-2.38339e-7	-4.27297e-7	4.23294e-7	
Node 16750: 77: 775.0 Hz	-2.35496e-7	-4.22655e-7	4.17738e-7	
Node 16750: 78: 791.948 Hz	-2.21835e-7	-4.00371e-7	3.92237e-7	
Node 16750: 79: 797.615 Hz	-2.1728e-7	-3.92944e-7	3.84126e-7	
Node 16750: 80: 800.0 Hz	-2.15368e-7	-3.89827e-7	3.80773e-7	
Node 16750: 81: 825.0 Hz	-1.95605e-7	-3.57568e-7	3.47699e-7	
Node 16750: 82: 826.491 Hz	-1.94447e-7	-3.55677e-7	3.45842e-7	
Node 16750: 83: 850.0 Hz	-1.76643e-7	-3.26514e-7	3.18215e-7	
Node 16750: 84: 857.624 Hz	-1.71075e-7	-3.17365e-7	3.099e-7	
Node 16750: 85: 875.0 Hz	-1.5882e-7	-2.97172e-7	2.92072e-7	
Node 16750: 86: 894.221 Hz	-1.46036e-7	-2.76003e-7	2.74079e-7	
Node 16750: 87: 900.0 Hz	-1.42359e-7	-2.69893e-7	2.69005e-7	
Node 16750: 88: 925.0 Hz	-1.27372e-7	-2.44868e-7	2.48721e-7	
Node 16750: 89: 944.918 Hz	-1.16502e-7	-2.26582e-7	2.34342e-7	
Node 16750: 90: 950.0 Hz	-1.13878e-7	-2.2215e-7	2.30905e-7	
Node 16750: 91: 975.0 Hz	-1.0183e-7	-2.01686e-7	2.15242e-7	
Node 16750: 92: 1000.0 Hz	-9.11357e-8	-1.83353e-7	2.01434e-7	
Node 19767: 1: 0.0 Hz	4.76029e-6	3.23307e-7	3.76768e-6	
Node 19767: 2: 25.0 Hz	5.24406e-6	5.29705e-7	3.91171e-6	
Node 19767: 3: 28.3646 Hz	5.3934e-6	5.95712e-7	3.95399e-6	
Node 19767: 4: 50.0 Hz	6.83815e-6	1.39035e-6	4.28333e-6	
Node 19767: 5: 50.1598 Hz	6.84937e-6	1.39892e-6	4.28484e-6	
Node 19767: 6: 67.9919 Hz	6.79222e-6	2.23981e-6	3.99835e-6	
Node 19767: 7: 69.454 Hz	6.63589e-6	2.26747e-6	3.94302e-6	
Node 19767: 8: 75.0 Hz	5.94292e-6	2.30195e-6	3.75603e-6	
Node 19767: 9: 80.5485 Hz	5.25329e-6	2.26088e-6	3.64311e-6	
Node 19767: 10: 89.394 Hz	4.46441e-6	2.14746e-6	3.60986e-6	
Node 19767: 11: 100.0 Hz	-4.07154e-6	-2.04046e-6	-3.65427e-6	
Node 19767: 12: 120.237 Hz	-3.92179e-6	-2.0068e-6	-3.48759e-6	
Node 19767: 13: 125.0 Hz	-3.85143e-6	-2.02181e-6	-3.39328e-6	
Node 19767: 14: 129.311 Hz	-3.76755e-6	-2.03943e-6	-3.30403e-6	
Node 19767: 15: 142.442 Hz	3.44861e-6	-2.10879e-6	3.0651e-6	
Node 19767: 16: 146.936 Hz	3.33526e-6	-2.13667e-6	3.00173e-6	
Node 19767: 17: 150.0 Hz	3.25974e-6	-2.15676e-6	2.96339e-6	
Node 19767: 18: 166.486 Hz	2.88115e-6	-2.27829e-6	2.80391e-6	
Node 19767: 19: 175.0 Hz	2.69321e-6	-2.34832e-6	2.74773e-6	
Node 19767: 20: 184.177 Hz	2.4864e-6	-2.42696e-6	2.71424e-6	
Node 19767: 21: 197.232 Hz	2.18197e-6	-2.54045e-6	2.72852e-6	
Node 19767: 22: 200.0 Hz	2.11674e-6	-2.5645e-6	2.74143e-6	
Node 19767: 23: 204.712 Hz	2.00618e-6	-2.60555e-6	2.77101e-6	
Node 19767: 24: 212.011 Hz	1.8384e-6	-2.67001e-6	2.83436e-6	
Node 19767: 25: 214.284 Hz	1.78759e-6	-2.69052e-6	2.85803e-6	
Node 19767: 26: 217.891 Hz	1.70887e-6	-2.7237e-6	2.89902e-6	
Node 19767: 27: 225.0 Hz	1.5621e-6	-2.79219e-6	2.99064e-6	
Node 19767: 28: 250.0 Hz	1.16239e-6	-3.07836e-6	3.38135e-6	
Node 19767: 29: 253.857 Hz	1.11808e-6	-3.12834e-6	3.44471e-6	
Node 19767: 30: 256.009 Hz	1.09528e-6	-3.15664e-6	3.47975e-6	
Node 19767: 31: 271.668 Hz	9.66918e-7	-3.36384e-6	3.71845e-6	
Node 19767: 32: 275.0 Hz	9.47108e-7	-3.40642e-6	3.76344e-6	
Node 19767: 33: 278.879 Hz	9.26857e-7	-3.45442e-6	3.81232e-6	
Node 19767: 34: 291.043 Hz	8.79852e-7	-3.58917e-6	3.93675e-6	
Node 19767: 35: 300.0 Hz	8.57623e-7	-3.66806e-6	3.99642e-6	
Node 19767: 36: 302.006 Hz	8.53726e-7	-3.68297e-6	4.00583e-6	
Node 19767: 37: 309.966 Hz	8.41243e-7	-3.73161e-6	4.0288e-6	
Node 19767: 38: 314.893 Hz	8.35403e-7	-3.75319e-6	4.03178e-6	
Node 19767: 39: 325.0 Hz	8.26393e-7	-3.77774e-6	4.01297e-6	
Node 19767: 40: 332.746 Hz	8.21132e-7	-3.78007e-6	3.97841e-6	
Node 19767: 41: 350.0 Hz	8.11237e-7	-3.74407e-6	3.85323e-6	
Node 19767: 42: 352.215 Hz	8.09994e-7	-3.73621e-6	3.83348e-6	
Node 19767: 43: 367.211 Hz	8.01131e-7	-3.66981e-6	3.68563e-6	
Node 19767: 44: 375.0 Hz	7.96066e-7	-3.6288e-6	3.60213e-6	
Node 19767: 45: 400.0 Hz	7.76827e-7	-3.48223e-6	3.32212e-6	
Node 19767: 46: 417.262 Hz	7.6025e-7	-3.37407e-6	3.12715e-6	
Node 19767: 47: 425.0 Hz	7.51827e-7	-3.32407e-6	3.04033e-6	
Node 19767: 48: 441.484 Hz	7.31838e-7	-3.21333e-6	2.85664e-6	
Node 19767: 49: 450.0 Hz	7.20495e-7	-3.15326e-6	2.76223e-6	
Node 19767: 50: 475.0 Hz	6.83964e-7	-2.96209e-6	2.48552e-6	
Node 19767: 51: 490.708 Hz	6.59184e-7	-2.82939e-6	2.31167e-6	
Node 19767: 52: 500.0 Hz	6.44058e-7	-2.74648e-6	2.20909e-6	
Node 19767: 53: 508.204 Hz	6.30474e-7	-2.67088e-6	2.11894e-6	
Node 19767: 54: 522.299 Hz	6.06726e-7	-2.53681e-6	1.96581e-6	
Node 19767: 55: 523.017 Hz	6.05503e-7	-2.52987e-6	1.95808e-6	
Node 19767: 56: 525.0 Hz	6.02124e-7	-2.51066e-6	1.93681e-6	
Node 19767: 57: 550.0 Hz	5.58989e-7	-2.26587e-6	1.67675e-6	
Node 19767: 58: 575.0 Hz	5.1543e-7	-2.02549e-6	1.43756e-6	
Node 19767: 59: 581.332 Hz	5.04439e-7	-1.9667e-6	1.3811e-6	
Node 19767: 60: 600.0 Hz	4.72374e-7	-1.80037e-6	1.22525e-6	
Node 19767: 61: 602.059 Hz	4.68881e-7	-1.78273e-6	1.20906e-6	
Node 19767: 62: 613.672 Hz	4.49388e-7	-1.68612e-6	1.12145e-6	
Node 19767: 63: 618.756 Hz	4.40982e-7	-1.64538e-6	1.08507e-6	
Node 19767: 64: 625.0 Hz	4.30778e-7	-1.59669e-6	1.04201e-6	
Node 19767: 65: 650.0 Hz	3.9144e-7	-1.41637e-6	8.86784e-7	
Node 19767: 66: 651.206 Hz	3.89609e-7	-1.40825e-6	8.79958e-7	
Node 19767: 67: 668.491 Hz	3.64106e-7	-1.29756e-6	7.88287e-7	
Node 19767: 68: 675.0 Hz	3.54865e-7	-1.25852e-6	7.56604e-7	
Node 19767: 69: 697.65 Hz	3.24277e-7	-1.13306e-6	6.57206e-7	
Node 19767: 70: 700.0 Hz	3.21242e-7	-1.12092e-6	6.47787e-7	
Node 19767: 71: 723.929 Hz	2.91764e-7	-1.00587e-6	5.60332e-7	
Node 19767: 72: 725.0 Hz	2.90504e-7	-1.00106e-6	5.56754e-7	
Node 19767: 73: 727.004 Hz	2.88159e-7	-9.92145e-7	5.50128e-7	
Node 19767: 74: 750.0 Hz	2.62444e-7	-8.96571e-7	4.80418e-7	
Node 19767: 75: 754.821 Hz	2.5732e-7	-8.78014e-7	4.67168e-7	
Node 19767: 76: 771.47 Hz	2.40301e-7	-8.17563e-7	4.24676e-7	
Node 19767: 77: 775.0 Hz	2.36823e-7	-8.05439e-7	4.16281e-7	
Node 19767: 78: 791.948 Hz	2.20736e-7	-7.50387e-7	3.78713e-7	
Node 19767: 79: 797.615 Hz	2.15577e-7	-7.3309e-7	3.67103e-7	
Node 19767: 80: 800.0 Hz	2.13438e-7	-7.25972e-7	3.62353e-7	
Node 19767: 81: 825.0 Hz	1.92142e-7	-6.56717e-7	3.17022e-7	
Node 19767: 82: 826.491 Hz	1.90935e-7	-6.5288e-7	3.14559e-7	
Node 19767: 83: 850.0 Hz	1.72828e-7	-5.96385e-7	2.78936e-7	
Node 19767: 84: 857.624 Hz	1.6732e-7	-5.79581e-7	2.68581e-7	
Node 19767: 85: 875.0 Hz	1.55408e-7	-5.43806e-7	2.46931e-7	
Node 19767: 86: 894.221 Hz	1.43242e-7	-5.0798e-7	2.25818e-7	
Node 19767: 87: 900.0 Hz	1.39785e-7	-4.97913e-7	2.19993e-7	
Node 19767: 88: 925.0 Hz	1.25848e-7	-4.5775e-7	1.97247e-7	
Node 19767: 89: 944.918 Hz	1.15867e-7	-4.29285e-7	1.81624e-7	
Node 19767: 90: 950.0 Hz	1.1347e-7	-4.22472e-7	1.77948e-7	
Node 19767: 91: 975.0 Hz	1.02509e-7	-3.91351e-7	1.61475e-7	
Node 19767: 92: 1000.0 Hz	9.28215e-8	-3.63766e-7	1.4732e-7	
Node 23217: 1: 0.0 Hz	1.71949e-7	-6.7032e-7	6.50338e-7	
Node 23217: 2: 25.0 Hz	1.91353e-7	-7.45025e-7	6.51995e-7	
Node 23217: 3: 28.3646 Hz	1.97389e-7	-7.68267e-7	6.52422e-7	
Node 23217: 4: 50.0 Hz	2.57505e-7	-9.9907e-7	6.51287e-7	
Node 23217: 5: 50.1598 Hz	2.57994e-7	-1.00094e-6	6.51192e-7	
Node 23217: 6: 67.9919 Hz	2.62682e-7	-1.01189e-6	6.24856e-7	
Node 23217: 7: 69.454 Hz	2.56911e-7	-9.88503e-7	6.22572e-7	
Node 23217: 8: 75.0 Hz	2.3012e-7	-8.80059e-7	6.175e-7	
Node 23217: 9: 80.5485 Hz	2.01681e-7	-7.63831e-7	6.19551e-7	
Node 23217: 10: 89.394 Hz	1.65162e-7	-6.0909e-7	6.38785e-7	
Node 23217: 11: 100.0 Hz	-1.40481e-7	4.92237e-7	6.89267e-7	
Node 23217: 12: 120.237 Hz	-1.24686e-7	3.96517e-7	8.43042e-7	
Node 23217: 13: 125.0 Hz	-1.21918e-7	3.82303e-7	8.77096e-7	
Node 23217: 14: 129.311 Hz	-1.19151e-7	3.7e-7	9.04003e-7	
Node 23217: 15: 142.442 Hz	1.09845e-7	-3.35604e-7	9.61794e-7	
Node 23217: 16: 146.936 Hz	1.06697e-7	-3.25247e-7	9.74531e-7	
Node 23217: 17: 150.0 Hz	1.04629e-7	-3.18629e-7	9.81671e-7	
Node 23217: 18: 166.486 Hz	9.46673e-8	-2.87174e-7	1.0055e-6	
Node 23217: 19: 175.0 Hz	8.99878e-8	-2.71596e-7	1.01169e-6	
Node 23217: 20: 184.177 Hz	8.49615e-8	-2.5392e-7	1.01537e-6	
Node 23217: 21: 197.232 Hz	7.75972e-8	-2.26874e-7	1.01612e-6	
Node 23217: 22: 200.0 Hz	-7.60073e-8	-2.2095e-7	1.01571e-6	
Node 23217: 23: 204.712 Hz	-7.32967e-8	-2.10828e-7	1.01468e-6	
Node 23217: 24: 212.011 Hz	-6.91413e-8	-1.95306e-7	1.01254e-6	
Node 23217: 25: 214.284 Hz	-6.78724e-8	-1.90574e-7	1.01182e-6	
Node 23217: 26: 217.891 Hz	-6.58968e-8	-1.83219e-7	1.01069e-6	
Node 23217: 27: 225.0 Hz	-6.21829e-8	-1.69455e-7	1.00874e-6	
Node 23217: 28: 250.0 Hz	-5.18117e-8	-1.32207e-7	1.00644e-6	
Node 23217: 29: 253.857 Hz	-5.06105e-8	-1.2822e-7	1.0063e-6	
Node 23217: 30: 256.009 Hz	-4.9982e-8	-1.262e-7	1.00616e-6	
Node 23217: 31: 271.668 Hz	-4.61512e-8	-1.15589e-7	1.00193e-6	
Node 23217: 32: 275.0 Hz	-4.54668e-8	-1.14174e-7	9.9993e-7	
Node 23217: 33: 278.879 Hz	-4.47104e-8	-1.12852e-7	9.96961e-7	
Node 23217: 34: 291.043 Hz	-4.25267e-8	-1.10661e-7	9.82568e-7	
Node 23217: 35: 300.0 Hz	-4.1014e-8	-1.10538e-7	9.66673e-7	
Node 23217: 36: 302.006 Hz	-4.068e-8	-1.10641e-7	9.62499e-7	
Node 23217: 37: 309.966 Hz	-3.93644e-8	-1.11395e-7	9.43845e-7	
Node 23217: 38: 314.893 Hz	-3.85586e-8	-1.12069e-7	9.30761e-7	
Node 23217: 39: 325.0 Hz	-3.69453e-8	-1.13712e-7	9.00863e-7	
Node 23217: 40: 332.746 Hz	-3.5777e-8	-1.15035e-7	8.75818e-7	
Node 23217: 41: 350.0 Hz	-3.35839e-8	-1.17591e-7	8.16577e-7	
Node 23217: 42: 352.215 Hz	-3.33582e-8	-1.17853e-7	8.08854e-7	
Node 23217: 43: 367.211 Hz	-3.22444e-8	-1.19149e-7	7.57334e-7	
Node 23217: 44: 375.0 Hz	-3.19635e-8	-1.19501e-7	7.31637e-7	
Node 23217: 45: 400.0 Hz	-3.22586e-8	-1.19439e-7	6.57165e-7	
Node 23217: 46: 417.262 Hz	-3.31176e-8	-1.18651e-7	6.13881e-7	
Node 23217: 47: 425.0 Hz	-3.355e-8	-1.18162e-7	5.96579e-7	
Node 23217: 48: 441.484 Hz	-3.43795e-8	-1.16895e-7	5.63559e-7	
Node 23217: 49: 450.0 Hz	-3.4699e-8	-1.16133e-7	5.48277e-7	
Node 23217: 50: 475.0 Hz	-3.49933e-8	1.13544e-7	-5.08683e-7	
Node 23217: 51: 490.708 Hz	-3.46377e-8	1.11722e-7	-4.86603e-7	
