	DX	DY	DZ	
Node 22118: 87: 538.731 Hz	2.68809e-7	-1.09439e-6	-8.67321e-7	
Node 22118: 88: 544.009 Hz	2.61603e-7	-1.08429e-6	-8.61216e-7	
Node 22118: 89: 550.0 Hz	2.53356e-7	-1.07285e-6	-8.54233e-7	
Node 22118: 90: 557.978 Hz	2.42297e-7	-1.05763e-6	-8.44812e-7	
Node 22118: 91: 575.0 Hz	2.18649e-7	-1.02517e-6	-8.24045e-7	
Node 22118: 92: 599.258 Hz	1.85709e-7	-9.78704e-7	-7.92268e-7	
Node 22118: 93: 600.0 Hz	1.8473e-7	-9.77275e-7	-7.91249e-7	
Node 22118: 94: 609.776 Hz	1.72035e-7	-9.58369e-7	-7.77521e-7	
Node 22118: 95: 617.622 Hz	1.6217e-7	-9.43093e-7	-7.66108e-7	
Node 22118: 96: 625.0 Hz	1.53195e-7	-9.28632e-7	-7.55051e-7	
Node 22118: 97: 628.013 Hz	1.49622e-7	-9.22697e-7	-7.50444e-7	
Node 22118: 98: 638.223 Hz	1.37941e-7	-9.02457e-7	-7.34456e-7	
Node 22118: 99: 643.334 Hz	1.32356e-7	-8.92246e-7	-7.26237e-7	
Node 22118: 100: 650.0 Hz	1.25354e-7	-8.78853e-7	-7.15315e-7	
Node 22118: 101: 661.025 Hz	1.14502e-7	-8.56516e-7	-6.96782e-7	
Node 22118: 102: 675.0 Hz	1.02118e-7	-8.27901e-7	-6.72564e-7	
Node 22118: 103: 687.294 Hz	9.25347e-8	-8.02514e-7	-6.50733e-7	
Node 22118: 104: 697.3 Hz	8.56454e-8	-7.81759e-7	-6.32713e-7	
Node 22118: 105: 700.0 Hz	8.39243e-8	-7.7615e-7	-6.27822e-7	
Node 22118: 106: 709.929 Hz	7.80894e-8	-7.55521e-7	-6.09782e-7	
Node 22118: 107: 722.389 Hz	7.18199e-8	-7.29688e-7	-5.87111e-7	
Node 22118: 108: 725.0 Hz	7.06468e-8	-7.24291e-7	-5.8237e-7	
Node 22118: 109: 736.09 Hz	6.61667e-8	-7.01474e-7	-5.62318e-7	
Node 22118: 110: 743.994 Hz	6.34333e-8	6.85343e-7	5.48153e-7	
Node 22118: 111: 750.0 Hz	6.15864e-8	6.73178e-7	5.37485e-7	
Node 22118: 112: 754.932 Hz	6.02052e-8	6.63258e-7	5.28796e-7	
Node 22118: 113: 762.145 Hz	5.83846e-8	6.48876e-7	5.16221e-7	
Node 22118: 114: 774.128 Hz	5.58119e-8	6.25355e-7	4.95727e-7	
Node 22118: 115: 775.0 Hz	5.56439e-8	6.23663e-7	4.94257e-7	
Node 22118: 116: 785.187 Hz	5.3845e-8	6.04118e-7	4.77313e-7	
Node 22118: 117: 800.0 Hz	5.16672e-8	5.76474e-7	4.53487e-7	
Node 22118: 118: 814.223 Hz	4.99219e-8	5.50879e-7	4.3159e-7	
Node 22118: 119: 825.0 Hz	4.87511e-8	5.32148e-7	4.1567e-7	
Node 22118: 120: 826.076 Hz	4.86396e-8	5.3031e-7	4.14113e-7	
Node 22118: 121: 850.0 Hz	4.63286e-8	4.9101e-7	3.81032e-7	
Node 22118: 122: 872.03 Hz	4.43655e-8	4.57508e-7	3.53162e-7	
Node 22118: 123: 875.0 Hz	4.41071e-8	4.53189e-7	3.49592e-7	
Node 22118: 124: 894.352 Hz	4.24447e-8	4.26178e-7	3.27375e-7	
Node 22118: 125: 900.0 Hz	4.19651e-8	4.1866e-7	3.21226e-7	
Node 22118: 126: 917.093 Hz	4.05271e-8	3.96879e-7	3.03496e-7	
Node 22118: 127: 925.0 Hz	3.98689e-8	3.87286e-7	2.95727e-7	
Node 22118: 128: 930.194 Hz	3.94392e-8	3.81145e-7	2.90766e-7	
Node 22118: 129: 950.0 Hz	3.78227e-8	3.58864e-7	2.72847e-7	
Node 22118: 130: 975.0 Hz	3.58423e-8	3.33157e-7	2.52326e-7	
Node 22118: 131: 1000.0 Hz	3.39436e-8	3.09914e-7	2.33909e-7	
Node 23167: 1: 0.0 Hz	3.81051e-6	1.92483e-7	4.85112e-6	
Node 23167: 2: 14.8424 Hz	4.02214e-6	2.16541e-7	5.02549e-6	
Node 23167: 3: 16.6339 Hz	4.07882e-6	2.23367e-7	5.06967e-6	
Node 23167: 4: 18.1274 Hz	4.13169e-6	2.29856e-7	5.10924e-6	
Node 23167: 5: 25.0 Hz	4.43773e-6	2.68683e-7	5.27767e-6	
Node 23167: 6: 25.7088 Hz	4.47416e-6	2.73264e-7	5.28602e-6	
Node 23167: 7: 35.5784 Hz	5.05409e-6	3.0664e-7	4.63988e-6	
Node 23167: 8: 37.2406 Hz	5.15261e-6	2.99727e-7	4.35082e-6	
Node 23167: 9: 39.8727 Hz	5.21831e-6	2.8327e-7	3.84767e-6	
Node 23167: 10: 42.1489 Hz	5.11344e-6	2.6979e-7	3.4348e-6	
Node 23167: 11: 43.4527 Hz	4.97368e-6	2.64781e-7	3.2315e-6	
Node 23167: 12: 47.2364 Hz	4.30609e-6	2.66215e-7	2.83545e-6	
Node 23167: 13: 50.0 Hz	3.6945e-6	2.80597e-7	2.72236e-6	
Node 23167: 14: 51.4775 Hz	3.36339e-6	2.91578e-7	2.70918e-6	
Node 23167: 15: 61.6258 Hz	1.49549e-6	-3.88625e-7	-3.03347e-6	
Node 23167: 16: 62.6836 Hz	1.3467e-6	-3.97827e-7	-3.08065e-6	
Node 23167: 17: 73.0068 Hz	3.0433e-7	-4.55444e-7	-3.47694e-6	
Node 23167: 18: 75.0 Hz	2.96382e-7	-4.60632e-7	-3.53884e-6	
Node 23167: 19: 87.2501 Hz	1.10823e-6	-4.70435e-7	-3.87106e-6	
Node 23167: 20: 89.2682 Hz	1.22945e-6	-4.7041e-7	-3.92092e-6	
Node 23167: 21: 100.0 Hz	1.6906e-6	-4.75146e-7	-4.16269e-6	
Node 23167: 22: 105.754 Hz	1.82662e-6	-4.8444e-7	-4.27585e-6	
Node 23167: 23: 107.58 Hz	1.8576e-6	-4.88476e-7	-4.30964e-6	
Node 23167: 24: 125.0 Hz	1.96705e-6	-5.44198e-7	-4.58862e-6	
Node 23167: 25: 126.323 Hz	1.96581e-6	-5.48995e-7	-4.60665e-6	
Node 23167: 26: 132.804 Hz	-1.94649e-6	-5.71943e-7	-4.68813e-6	
Node 23167: 27: 150.0 Hz	-1.82833e-6	-6.21247e-7	-4.85692e-6	
Node 23167: 28: 150.257 Hz	-1.82631e-6	-6.21847e-7	-4.8591e-6	
Node 23167: 29: 151.844 Hz	-1.81394e-6	-6.25495e-7	-4.87248e-6	
Node 23167: 30: 154.968 Hz	-1.79047e-6	-6.32443e-7	-4.89842e-6	
Node 23167: 31: 164.868 Hz	-1.73132e-6	-6.54192e-7	-4.97914e-6	
Node 23167: 32: 172.472 Hz	-1.70872e-6	-6.72763e-7	-5.03854e-6	
Node 23167: 33: 175.0 Hz	-1.70618e-6	-6.79538e-7	-5.05695e-6	
Node 23167: 34: 178.006 Hz	-1.70636e-6	-6.88002e-7	-5.07744e-6	
Node 23167: 35: 182.173 Hz	-1.71213e-6	-7.00429e-7	-5.10259e-6	
Node 23167: 36: 183.196 Hz	-1.71448e-6	-7.03593e-7	-5.10809e-6	
Node 23167: 37: 191.569 Hz	-1.746e-6	-7.30749e-7	-5.1409e-6	
Node 23167: 38: 200.0 Hz	-1.79565e-6	-7.59358e-7	-5.14977e-6	
Node 23167: 39: 209.144 Hz	-1.86273e-6	-7.90525e-7	-5.13399e-6	
Node 23167: 40: 217.491 Hz	-1.93005e-6	-8.18676e-7	-5.10382e-6	
Node 23167: 41: 224.746 Hz	-1.9896e-6	-8.4308e-7	-5.07237e-6	
Node 23167: 42: 225.0 Hz	-1.99167e-6	-8.43939e-7	-5.07125e-6	
Node 23167: 43: 232.775 Hz	-2.05344e-6	-8.70389e-7	-5.03809e-6	
Node 23167: 44: 247.769 Hz	-2.15681e-6	-9.22979e-7	-4.98617e-6	
Node 23167: 45: 249.996 Hz	-2.16953e-6	-9.30949e-7	-4.97983e-6	
Node 23167: 46: 250.0 Hz	-2.16955e-6	-9.30962e-7	-4.97982e-6	
Node 23167: 47: 254.384 Hz	-2.19208e-6	-9.467e-7	-4.96792e-6	
Node 23167: 48: 257.877 Hz	-2.20744e-6	-9.59241e-7	-4.95871e-6	
Node 23167: 49: 261.992 Hz	-2.22232e-6	-9.73941e-7	-4.94767e-6	
Node 23167: 50: 268.384 Hz	-2.23805e-6	-9.96411e-7	-4.92894e-6	
Node 23167: 51: 275.0 Hz	-2.24434e-6	-1.01885e-6	-4.90557e-6	
Node 23167: 52: 286.723 Hz	-2.23021e-6	1.05528e-6	4.84827e-6	
Node 23167: 53: 290.897 Hz	-2.21773e-6	1.06689e-6	4.82171e-6	
Node 23167: 54: 300.0 Hz	-2.17859e-6	1.08917e-6	4.75132e-6	
Node 23167: 55: 302.805 Hz	-2.16363e-6	1.09514e-6	4.72616e-6	
Node 23167: 56: 305.502 Hz	-2.14814e-6	1.10046e-6	4.70047e-6	
Node 23167: 57: 307.079 Hz	-2.13863e-6	1.10338e-6	4.68479e-6	
Node 23167: 58: 314.94 Hz	-2.08701e-6	1.11582e-6	4.5998e-6	
Node 23167: 59: 318.341 Hz	-2.06295e-6	1.12013e-6	4.55982e-6	
Node 23167: 60: 322.948 Hz	-2.02924e-6	1.12497e-6	4.50303e-6	
Node 23167: 61: 325.0 Hz	-2.01392e-6	1.12678e-6	4.47685e-6	
Node 23167: 62: 327.561 Hz	-1.99463e-6	1.12873e-6	4.44352e-6	
Node 23167: 63: 350.0 Hz	-1.82774e-6	1.13405e-6	4.13154e-6	
Node 23167: 64: 358.727 Hz	-1.76842e-6	1.13176e-6	4.00666e-6	
Node 23167: 65: 363.981 Hz	-1.73506e-6	1.12958e-6	3.93189e-6	
Node 23167: 66: 371.469 Hz	-1.69088e-6	1.12567e-6	3.82665e-6	
Node 23167: 67: 375.0 Hz	-1.67144e-6	1.12357e-6	3.77772e-6	
Node 23167: 68: 377.132 Hz	-1.66015e-6	1.12223e-6	3.74842e-6	
Node 23167: 69: 395.201 Hz	-1.57719e-6	1.10947e-6	3.50938e-6	
Node 23167: 70: 400.0 Hz	-1.55874e-6	1.1058e-6	3.44897e-6	
Node 23167: 71: 413.426 Hz	-1.51394e-6	1.0952e-6	3.28742e-6	
Node 23167: 72: 425.0 Hz	-1.48205e-6	1.08579e-6	3.1572e-6	
Node 23167: 73: 431.201 Hz	-1.46699e-6	1.08067e-6	3.09085e-6	
Node 23167: 74: 436.68 Hz	-1.45464e-6	1.07609e-6	3.03418e-6	
Node 23167: 75: 439.133 Hz	-1.44936e-6	1.07402e-6	3.00939e-6	
Node 23167: 76: 440.071 Hz	-1.44738e-6	1.07323e-6	3.00001e-6	
Node 23167: 77: 450.0 Hz	-1.4275e-6	1.0647e-6	2.9038e-6	
Node 23167: 78: 459.204 Hz	-1.41039e-6	1.05655e-6	2.8195e-6	
Node 23167: 79: 468.186 Hz	-1.39445e-6	1.04831e-6	2.74148e-6	
Node 23167: 80: 475.0 Hz	-1.38259e-6	1.04184e-6	2.68489e-6	
Node 23167: 81: 489.777 Hz	-1.3569e-6	1.02703e-6	2.5692e-6	
Node 23167: 82: 500.0 Hz	-1.3387e-6	1.01611e-6	2.49415e-6	
Node 23167: 83: 517.326 Hz	-1.30646e-6	9.96232e-7	2.37471e-6	
Node 23167: 84: 520.232 Hz	-1.30086e-6	9.92733e-7	2.3555e-6	
Node 23167: 85: 521.341 Hz	-1.29871e-6	9.91385e-7	2.34822e-6	
Node 23167: 86: 525.0 Hz	-1.29156e-6	9.86892e-7	2.32442e-6	
Node 23167: 87: 538.731 Hz	-1.26405e-6	-9.69406e-7	-2.23761e-6	
Node 23167: 88: 544.009 Hz	-1.25325e-6	-9.62439e-7	-2.20514e-6	
Node 23167: 89: 550.0 Hz	-1.24086e-6	-9.54379e-7	-2.16879e-6	
Node 23167: 90: 557.978 Hz	-1.22424e-6	-9.43412e-7	-2.12108e-6	
Node 23167: 91: 575.0 Hz	-1.18866e-6	-9.19215e-7	-2.02129e-6	
Node 23167: 92: 599.258 Hz	-1.13878e-6	-8.83132e-7	-1.88177e-6	
Node 23167: 93: 600.0 Hz	-1.13728e-6	-8.82002e-7	-1.87753e-6	
Node 23167: 94: 609.776 Hz	-1.11773e-6	-8.66968e-7	-1.82175e-6	
Node 23167: 95: 617.622 Hz	-1.1023e-6	-8.54717e-7	-1.77707e-6	
Node 23167: 96: 625.0 Hz	-1.08799e-6	-8.43049e-7	-1.73512e-6	
Node 23167: 97: 628.013 Hz	-1.0822e-6	-8.38243e-7	-1.718e-6	
Node 23167: 98: 638.223 Hz	-1.06279e-6	-8.21785e-7	-1.6601e-6	
Node 23167: 99: 643.334 Hz	-1.05319e-6	-8.13447e-7	-1.63119e-6	
Node 23167: 100: 650.0 Hz	-1.04076e-6	-8.02477e-7	-1.59358e-6	
Node 23167: 101: 661.025 Hz	-1.02039e-6	-7.84104e-7	-1.53169e-6	
Node 23167: 102: 675.0 Hz	-9.94801e-7	-7.6044e-7	-1.45402e-6	
Node 23167: 103: 687.294 Hz	-9.72387e-7	-7.39327e-7	-1.38672e-6	
Node 23167: 104: 697.3 Hz	-9.54152e-7	-7.21985e-7	-1.33285e-6	
Node 23167: 105: 700.0 Hz	-9.49226e-7	-7.17285e-7	-1.31848e-6	
Node 23167: 106: 709.929 Hz	-9.31086e-7	-6.99954e-7	-1.26626e-6	
Node 23167: 107: 722.389 Hz	-9.08247e-7	-6.78143e-7	-1.20234e-6	
Node 23167: 108: 725.0 Hz	-9.0345e-7	-6.73571e-7	-1.1892e-6	
Node 23167: 109: 736.09 Hz	-8.83033e-7	-6.54183e-7	-1.13439e-6	
Node 23167: 110: 743.994 Hz	8.6845e-7	6.40417e-7	1.09641e-6	
Node 23167: 111: 750.0 Hz	8.57359e-7	6.30005e-7	1.06817e-6	
Node 23167: 112: 754.932 Hz	8.48249e-7	6.21492e-7	1.04541e-6	
Node 23167: 113: 762.145 Hz	8.3493e-7	6.09117e-7	1.01281e-6	
Node 23167: 114: 774.128 Hz	8.12845e-7	5.88792e-7	9.60517e-7	
Node 23167: 115: 775.0 Hz	8.11242e-7	5.87326e-7	9.56804e-7	
Node 23167: 116: 785.187 Hz	7.9256e-7	5.70351e-7	9.1438e-7	
Node 23167: 117: 800.0 Hz	7.65629e-7	5.46213e-7	8.55809e-7	
Node 23167: 118: 814.223 Hz	7.40135e-7	5.23733e-7	8.03042e-7	
Node 23167: 119: 825.0 Hz	7.21124e-7	5.07202e-7	7.65295e-7	
Node 23167: 120: 826.076 Hz	7.19242e-7	5.05576e-7	7.6163e-7	
Node 23167: 121: 850.0 Hz	6.78274e-7	4.70657e-7	6.84892e-7	
Node 23167: 122: 872.03 Hz	6.42221e-7	4.40652e-7	6.2188e-7	
Node 23167: 123: 875.0 Hz	6.37496e-7	4.36768e-7	6.13914e-7	
Node 23167: 124: 894.352 Hz	6.07529e-7	4.12394e-7	5.649e-7	
Node 23167: 125: 900.0 Hz	5.99059e-7	4.05583e-7	5.51502e-7	
Node 23167: 126: 917.093 Hz	5.74199e-7	3.85788e-7	5.13285e-7	
Node 23167: 127: 925.0 Hz	5.63095e-7	3.77038e-7	4.96732e-7	
Node 23167: 128: 930.194 Hz	5.55937e-7	3.71428e-7	4.86227e-7	
Node 23167: 129: 950.0 Hz	5.29626e-7	3.51002e-7	4.48696e-7	
Node 23167: 130: 975.0 Hz	4.98593e-7	3.273e-7	4.06541e-7	
Node 23167: 131: 1000.0 Hz	4.69888e-7	3.0574e-7	3.69492e-7	
Node 23702: 1: 0.0 Hz	-3.22596e-7	2.94509e-6	2.31252e-6	
Node 23702: 2: 14.8424 Hz	-4.92741e-7	3.20385e-6	2.67435e-6	
Node 23702: 3: 16.6339 Hz	-5.41749e-7	3.27439e-6	2.7766e-6	
Node 23702: 4: 18.1274 Hz	-5.8914e-7	3.34096e-6	2.87441e-6	
Node 23702: 5: 25.0 Hz	-9.08206e-7	3.75348e-6	3.50544e-6	
Node 23702: 6: 25.7088 Hz	-9.53264e-7	3.8077e-6	3.59078e-6	
Node 23702: 7: 35.5784 Hz	-1.8632e-6	4.95367e-6	5.11674e-6	
Node 23702: 8: 37.2406 Hz	-2.02176e-6	5.22165e-6	5.33231e-6	
Node 23702: 9: 39.8727 Hz	-2.21167e-6	5.59705e-6	5.53291e-6	
Node 23702: 10: 42.1489 Hz	-2.30022e-6	5.79282e-6	5.54119e-6	
Node 23702: 11: 43.4527 Hz	-2.32023e-6	5.83421e-6	5.47866e-6	
Node 23702: 12: 47.2364 Hz	-2.27945e-6	5.7055e-6	5.08037e-6	
Node 23702: 13: 50.0 Hz	-2.18517e-6	5.48386e-6	4.66142e-6	
Node 23702: 14: 51.4775 Hz	-2.11958e-6	5.35594e-6	4.41634e-6	
Node 23702: 15: 61.6258 Hz	-1.48903e-6	-4.60057e-6	2.74702e-6	
Node 23702: 16: 62.6836 Hz	-1.4135e-6	-4.52417e-6	2.59599e-6	
Node 23702: 17: 73.0068 Hz	-7.39921e-7	-3.69364e-6	1.53511e-6	
Node 23702: 18: 75.0 Hz	-6.36194e-7	-3.52727e-6	1.41546e-6	
Node 23702: 19: 87.2501 Hz	-2.6738e-7	-2.59718e-6	1.07828e-6	
Node 23702: 20: 89.2682 Hz	-2.58615e-7	-2.46779e-6	1.0627e-6	
Node 23702: 21: 100.0 Hz	-3.32241e-7	-1.93162e-6	1.04291e-6	
Node 23702: 22: 105.754 Hz	-3.78917e-7	-1.74588e-6	1.0493e-6	
Node 23702: 23: 107.58 Hz	-3.91375e-7	-1.69915e-6	1.05218e-6	
Node 23702: 24: 125.0 Hz	-4.63398e-7	-1.43248e-6	1.09177e-6	
Node 23702: 25: 126.323 Hz	-4.66311e-7	-1.41953e-6	1.09546e-6	
Node 23702: 26: 132.804 Hz	4.76885e-7	-1.36026e-6	-1.11456e-6	
Node 23702: 27: 150.0 Hz	4.81726e-7	-1.19748e-6	-1.17174e-6	
Node 23702: 28: 150.257 Hz	4.81606e-7	-1.19484e-6	-1.17268e-6	
Node 23702: 29: 151.844 Hz	4.80765e-7	-1.1784e-6	-1.17852e-6	
Node 23702: 30: 154.968 Hz	4.78655e-7	-1.14567e-6	-1.19033e-6	
Node 23702: 31: 164.868 Hz	4.68399e-7	-1.04239e-6	-1.23028e-6	
Node 23702: 32: 172.472 Hz	4.56657e-7	-9.68789e-7	-1.26178e-6	
Node 23702: 33: 175.0 Hz	4.51832e-7	-9.46149e-7	-1.27183e-6	
Node 23702: 34: 178.006 Hz	4.45383e-7	-9.20599e-7	-1.28317e-6	
Node 23702: 35: 182.173 Hz	4.35e-7	-8.87739e-7	-1.29731e-6	
Node 23702: 36: 183.196 Hz	4.32169e-7	-8.80126e-7	-1.30042e-6	
Node 23702: 37: 191.569 Hz	4.04354e-7	-8.24367e-7	-1.31879e-6	
Node 23702: 38: 200.0 Hz	3.67361e-7	-7.7877e-7	-1.32085e-6	
Node 23702: 39: 209.144 Hz	3.1751e-7	-7.38769e-7	-1.30069e-6	
Node 23702: 40: 217.491 Hz	2.65461e-7	-7.08747e-7	-1.2616e-6	
Node 23702: 41: 224.746 Hz	2.18197e-7	-6.86586e-7	-1.21337e-6	
Node 23702: 42: 225.0 Hz	2.16551e-7	-6.85868e-7	-1.21147e-6	
Node 23702: 43: 232.775 Hz	1.68547e-7	-6.65667e-7	-1.14777e-6	
Node 23702: 44: 247.769 Hz	1.13783e-7	-6.35705e-7	-1.00483e-6	
Node 23702: 45: 249.996 Hz	1.1324e-7	-6.32213e-7	-9.82596e-7	
Node 23702: 46: 250.0 Hz	1.13241e-7	-6.32207e-7	-9.82559e-7	
Node 23702: 47: 254.384 Hz	1.18248e-7	-6.26025e-7	-9.38764e-7	
Node 23702: 48: 257.877 Hz	1.26819e-7	-6.21735e-7	-9.04126e-7	
Node 23702: 49: 261.992 Hz	1.40267e-7	-6.1737e-7	-8.63958e-7	
Node 23702: 50: 268.384 Hz	1.64572e-7	-6.11957e-7	-8.0362e-7	
Node 23702: 51: 275.0 Hz	1.90379e-7	-6.07893e-7	-7.44655e-7	
Node 23702: 52: 286.723 Hz	2.31487e-7	6.0358e-7	-6.50839e-7	
Node 23702: 53: 290.897 Hz	2.44018e-7	6.02632e-7	-6.20981e-7	
Node 23702: 54: 300.0 Hz	2.67242e-7	6.01e-7	-5.62346e-7	
Node 23702: 55: 302.805 Hz	2.733e-7	6.00508e-7	-5.46019e-7	
Node 23702: 56: 305.502 Hz	2.78666e-7	6.0e-7	-5.3106e-7	
Node 23702: 57: 307.079 Hz	2.81603e-7	5.99679e-7	-5.2264e-7	
Node 23702: 58: 314.94 Hz	2.94186e-7	5.97671e-7	-4.84107e-7	
Node 23702: 59: 318.341 Hz	2.98662e-7	5.96527e-7	-4.69099e-7	
Node 23702: 60: 322.948 Hz	3.03901e-7	5.94651e-7	-4.50255e-7	
Node 23702: 61: 325.0 Hz	3.05955e-7	5.93683e-7	-4.42376e-7	
Node 23702: 62: 327.561 Hz	3.08297e-7	5.92353e-7	-4.32969e-7	
Node 23702: 63: 350.0 Hz	3.20699e-7	5.74683e-7	-3.67691e-7	
Node 23702: 64: 358.727 Hz	3.22801e-7	5.65116e-7	-3.49052e-7	
Node 23702: 65: 363.981 Hz	3.23602e-7	5.58788e-7	-3.39279e-7	
Node 23702: 66: 371.469 Hz	3.24286e-7	5.49208e-7	-3.27016e-7	
Node 23702: 67: 375.0 Hz	3.24457e-7	5.44519e-7	-3.21852e-7	
Node 23702: 68: 377.132 Hz	3.24521e-7	5.41648e-7	-3.18912e-7	
Node 23702: 69: 395.201 Hz	3.24141e-7	5.16901e-7	-2.98777e-7	
Node 23702: 70: 400.0 Hz	3.23828e-7	5.10415e-7	-2.94683e-7	
Node 23702: 71: 413.426 Hz	3.226e-7	4.93022e-7	-2.85509e-7	
Node 23702: 72: 425.0 Hz	3.21169e-7	4.79273e-7	-2.79841e-7	
Node 23702: 73: 431.201 Hz	3.20264e-7	4.72471e-7	-2.77492e-7	
Node 23702: 74: 436.68 Hz	3.19382e-7	4.66806e-7	-2.7575e-7	
Node 23702: 75: 439.133 Hz	3.18961e-7	4.64376e-7	-2.75061e-7	
Node 23702: 76: 440.071 Hz	3.18796e-7	4.63464e-7	-2.74811e-7	
Node 23702: 77: 450.0 Hz	3.16895e-7	4.5439e-7	-2.72573e-7	
Node 23702: 78: 459.204 Hz	3.14871e-7	4.46882e-7	-2.71047e-7	
Node 23702: 79: 468.186 Hz	3.12633e-7	4.40315e-7	-2.69929e-7	
Node 23702: 80: 475.0 Hz	3.10755e-7	4.3577e-7	-2.69254e-7	
Node 23702: 81: 489.777 Hz	3.06123e-7	4.2694e-7	-2.68092e-7	
Node 23702: 82: 500.0 Hz	3.0247e-7	4.21407e-7	-2.6738e-7	
Node 23702: 83: 517.326 Hz	2.9548e-7	4.12476e-7	-2.66055e-7	
Node 23702: 84: 520.232 Hz	2.94216e-7	4.10981e-7	-2.65797e-7	
Node 23702: 85: 521.341 Hz	2.93727e-7	4.10408e-7	-2.65695e-7	
Node 23702: 86: 525.0 Hz	2.92088e-7	4.08505e-7	-2.65343e-7	
Node 23702: 87: 538.731 Hz	-2.8562e-7	-4.01095e-7	-2.63774e-7	
Node 23702: 88: 544.009 Hz	-2.83009e-7	-3.98089e-7	-2.6305e-7	
Node 23702: 89: 550.0 Hz	-2.79971e-7	-3.94544e-7	-2.62137e-7	
Node 23702: 90: 557.978 Hz	-2.75809e-7	-3.89579e-7	-2.60759e-7	
Node 23702: 91: 575.0 Hz	-2.66523e-7	-3.77952e-7	-2.57133e-7	
Node 23702: 92: 599.258 Hz	-2.52445e-7	-3.58843e-7	-2.50181e-7	
Node 23702: 93: 600.0 Hz	-2.52001e-7	-3.58214e-7	-2.49933e-7	
Node 23702: 94: 609.776 Hz	-2.46067e-7	-3.49678e-7	-2.46471e-7	
Node 23702: 95: 617.622 Hz	-2.41214e-7	-3.42531e-7	-2.43424e-7	
Node 23702: 96: 625.0 Hz	-2.36586e-7	-3.35589e-7	-2.40343e-7	
Node 23702: 97: 628.013 Hz	-2.34679e-7	-3.32697e-7	-2.39026e-7	
Node 23702: 98: 638.223 Hz	-2.28159e-7	-3.22678e-7	-2.34312e-7	
Node 23702: 99: 643.334 Hz	-2.24867e-7	-3.17548e-7	-2.31812e-7	
Node 23702: 100: 650.0 Hz	-2.20554e-7	-3.10758e-7	-2.2842e-7	
Node 23702: 101: 661.025 Hz	-2.13394e-7	-2.99324e-7	-2.225e-7	
Node 23702: 102: 675.0 Hz	-2.04329e-7	-2.84568e-7	-2.14515e-7	
Node 23702: 103: 687.294 Hz	-1.96425e-7	-2.71455e-7	-2.0713e-7	
Node 23702: 104: 697.3 Hz	-1.90079e-7	-2.60765e-7	-2.00936e-7	
Node 23702: 105: 700.0 Hz	-1.88383e-7	-2.57884e-7	-1.99243e-7	
Node 23702: 106: 709.929 Hz	-1.8222e-7	-2.47332e-7	-1.92966e-7	
Node 23702: 107: 722.389 Hz	-1.74666e-7	-2.34233e-7	-1.85027e-7	
Node 23702: 108: 725.0 Hz	-1.73111e-7	-2.31516e-7	-1.83363e-7	
Node 23702: 109: 736.09 Hz	-1.66623e-7	-2.20106e-7	-1.76322e-7	
Node 23702: 110: 743.994 Hz	1.6212e-7	-2.12126e-7	-1.71352e-7	
Node 23702: 111: 750.0 Hz	1.58768e-7	-2.06158e-7	-1.67617e-7	
Node 23702: 112: 754.932 Hz	1.56062e-7	-2.01325e-7	-1.64582e-7	
Node 23702: 113: 762.145 Hz	1.5218e-7	-1.94374e-7	-1.60203e-7	
Node 23702: 114: 774.128 Hz	1.45936e-7	-1.83156e-7	-1.53111e-7	
Node 23702: 115: 775.0 Hz	1.45492e-7	-1.82357e-7	-1.52604e-7	
Node 23702: 116: 785.187 Hz	1.40404e-7	-1.73197e-7	-1.46795e-7	
Node 23702: 117: 800.0 Hz	1.33344e-7	-1.60486e-7	-1.3872e-7	
Node 23702: 118: 814.223 Hz	1.26943e-7	-1.48989e-7	-1.31406e-7	
Node 23702: 119: 825.0 Hz	1.22338e-7	-1.40749e-7	-1.26159e-7	
Node 23702: 120: 826.076 Hz	1.2189e-7	-1.39949e-7	-1.25649e-7	
Node 23702: 121: 850.0 Hz	1.12449e-7	-1.23199e-7	-1.1496e-7	
Node 23702: 122: 872.03 Hz	1.04616e-7	-1.09499e-7	-1.06171e-7	
Node 23702: 123: 875.0 Hz	1.0362e-7	-1.07774e-7	-1.0506e-7	
Node 23702: 124: 894.352 Hz	9.74592e-8	-9.72035e-8	-9.8214e-8	
Node 23702: 125: 900.0 Hz	9.5765e-8	-9.43305e-8	-9.63405e-8	
Node 23702: 126: 917.093 Hz	9.09056e-8	-8.61853e-8	-9.09882e-8	
Node 23702: 127: 925.0 Hz	8.87872e-8	-8.26834e-8	-8.86649e-8	
Node 23702: 128: 930.194 Hz	8.74379e-8	-8.04702e-8	-8.71881e-8	
Node 23702: 129: 950.0 Hz	8.25831e-8	-7.26288e-8	-8.1895e-8	
Node 23702: 130: 975.0 Hz	7.70538e-8	-6.39639e-8	-7.59044e-8	
Node 23702: 131: 1000.0 Hz	7.21086e-8	-5.6499e-8	-7.05818e-8	
Node 25437: 1: 0.0 Hz	-9.97438e-7	5.39729e-6	4.07081e-6	
Node 25437: 2: 14.8424 Hz	-1.01979e-6	5.97501e-6	4.70068e-6	
Node 25437: 3: 16.6339 Hz	-1.02536e-6	6.13363e-6	4.87898e-6	
Node 25437: 4: 18.1274 Hz	-1.03036e-6	6.28279e-6	5.04925e-6	
Node 25437: 5: 25.0 Hz	-1.05334e-6	7.1504e-6	6.11872e-6	
Node 25437: 6: 25.7088 Hz	-1.05556e-6	7.25059e-6	6.25641e-6	
