	DX	DY	DZ	
Node 14587: 50: 475.0 Hz	1.16647e-7	-5.75502e-7	2.50838e-6	
Node 14587: 51: 490.708 Hz	1.04271e-7	-4.43805e-7	2.30603e-6	
Node 14587: 52: 500.0 Hz	-1.13544e-7	-3.69818e-7	-2.19255e-6	
Node 14587: 53: 508.204 Hz	-1.29888e-7	-3.07236e-7	-2.09576e-6	
Node 14587: 54: 522.299 Hz	-1.67605e-7	-2.06802e-7	-1.93625e-6	
Node 14587: 55: 523.017 Hz	-1.69697e-7	-2.01964e-7	-1.92833e-6	
Node 14587: 56: 525.0 Hz	-1.75514e-7	-1.88781e-7	-1.9066e-6	
Node 14587: 57: 550.0 Hz	-2.49433e-7	-6.53547e-8	-1.64513e-6	
Node 14587: 58: 575.0 Hz	-3.15021e-7	-1.36478e-7	-1.40613e-6	
Node 14587: 59: 581.332 Hz	-3.2951e-7	-1.64056e-7	-1.34915e-6	
Node 14587: 60: 600.0 Hz	-3.66667e-7	-2.40369e-7	-1.18973e-6	
Node 14587: 61: 602.059 Hz	-3.70246e-7	-2.48155e-7	-1.17295e-6	
Node 14587: 62: 613.672 Hz	-3.88519e-7	-2.895e-7	-1.08139e-6	
Node 14587: 63: 618.756 Hz	-3.95502e-7	-3.06215e-7	-1.04298e-6	
Node 14587: 64: 625.0 Hz	-4.03246e-7	-3.256e-7	-9.9724e-7	
Node 14587: 65: 650.0 Hz	-4.25509e-7	-3.9112e-7	-8.30285e-7	
Node 14587: 66: 651.206 Hz	-4.26247e-7	-3.93815e-7	-8.22899e-7	
Node 14587: 67: 668.491 Hz	-4.33735e-7	-4.28087e-7	-7.23866e-7	
Node 14587: 68: 675.0 Hz	-4.35144e-7	-4.3899e-7	-6.89875e-7	
Node 14587: 69: 697.65 Hz	-4.34795e-7	-4.6922e-7	-5.85304e-7	
Node 14587: 70: 700.0 Hz	-4.34339e-7	-4.7172e-7	-5.75635e-7	
Node 14587: 71: 723.929 Hz	-4.25988e-7	-4.91146e-7	-4.88875e-7	
Node 14587: 72: 725.0 Hz	-4.25475e-7	-4.91776e-7	-4.85461e-7	
Node 14587: 73: 727.004 Hz	-4.24486e-7	-4.92905e-7	-4.79172e-7	
Node 14587: 74: 750.0 Hz	-4.10867e-7	-5.01401e-7	-4.15742e-7	
Node 14587: 75: 754.821 Hz	-4.07568e-7	-5.02227e-7	-4.04284e-7	
Node 14587: 76: 771.47 Hz	-3.95308e-7	-5.02847e-7	-3.68858e-7	
Node 14587: 77: 775.0 Hz	-3.92567e-7	-5.02565e-7	-3.6209e-7	
Node 14587: 78: 791.948 Hz	-3.78927e-7	-4.99427e-7	-3.32666e-7	
Node 14587: 79: 797.615 Hz	-3.74234e-7	-4.97772e-7	-3.2383e-7	
Node 14587: 80: 800.0 Hz	-3.72245e-7	-4.96993e-7	-3.20245e-7	
Node 14587: 81: 825.0 Hz	-3.51158e-7	-4.86203e-7	-2.86747e-7	
Node 14587: 82: 826.491 Hz	-3.49896e-7	-4.85424e-7	-2.84954e-7	
Node 14587: 83: 850.0 Hz	-3.30181e-7	-4.71544e-7	-2.59136e-7	
Node 14587: 84: 857.624 Hz	-3.239e-7	-4.6649e-7	-2.51627e-7	
Node 14587: 85: 875.0 Hz	-3.09883e-7	-4.54202e-7	-2.35825e-7	
Node 14587: 86: 894.221 Hz	-2.94957e-7	-4.39684e-7	-2.2019e-7	
Node 14587: 87: 900.0 Hz	-2.90601e-7	-4.35185e-7	-2.15823e-7	
Node 14587: 88: 925.0 Hz	-2.72508e-7	-4.15319e-7	-1.98496e-7	
Node 14587: 89: 944.918 Hz	-2.58989e-7	-3.99315e-7	-1.8631e-7	
Node 14587: 90: 950.0 Hz	-2.55668e-7	-3.95241e-7	-1.83406e-7	
Node 14587: 91: 975.0 Hz	-2.40076e-7	-3.75425e-7	-1.70215e-7	
Node 14587: 92: 1000.0 Hz	-2.25687e-7	-3.56197e-7	-1.58645e-7	
Node 15445: 1: 0.0 Hz	2.32062e-5	8.92094e-6	2.79709e-6	
Node 15445: 2: 25.0 Hz	2.5737e-5	9.73191e-6	3.81226e-6	
Node 15445: 3: 28.3646 Hz	2.65249e-5	9.98147e-6	4.14205e-6	
Node 15445: 4: 50.0 Hz	3.43246e-5	1.23159e-5	8.0828e-6	
Node 15445: 5: 50.1598 Hz	3.4387e-5	1.23326e-5	8.12442e-6	
Node 15445: 6: 67.9919 Hz	3.4371e-5	1.15743e-5	1.188e-5	
Node 15445: 7: 69.454 Hz	3.35111e-5	1.12159e-5	1.19547e-5	
Node 15445: 8: 75.0 Hz	2.95247e-5	9.64361e-6	1.1872e-5	
Node 15445: 9: 80.5485 Hz	2.51808e-5	8.01435e-6	1.14038e-5	
Node 15445: 10: 89.394 Hz	1.90538e-5	5.81169e-6	1.03887e-5	
Node 15445: 11: 100.0 Hz	-1.359e-5	-3.96308e-6	-9.14393e-6	
Node 15445: 12: 120.237 Hz	-7.15388e-6	-2.15273e-6	-6.72789e-6	
Node 15445: 13: 125.0 Hz	-6.15967e-6	-1.96191e-6	-6.18254e-6	
Node 15445: 14: 129.311 Hz	-5.39333e-6	-1.84655e-6	-5.72653e-6	
Node 15445: 15: 142.442 Hz	-3.69886e-6	-1.72329e-6	-4.64892e-6	
Node 15445: 16: 146.936 Hz	-3.29863e-6	-1.72567e-6	-4.39445e-6	
Node 15445: 17: 150.0 Hz	-3.06985e-6	-1.73298e-6	-4.25118e-6	
Node 15445: 18: 166.486 Hz	-2.37559e-6	-1.7921e-6	-3.80317e-6	
Node 15445: 19: 175.0 Hz	-2.30282e-6	-1.81824e-6	-3.71409e-6	
Node 15445: 20: 184.177 Hz	-2.34498e-6	-1.84202e-6	-3.67717e-6	
Node 15445: 21: 197.232 Hz	-2.46053e-6	-1.87208e-6	-3.68394e-6	
Node 15445: 22: 200.0 Hz	-2.47975e-6	-1.87806e-6	-3.69077e-6	
Node 15445: 23: 204.712 Hz	-2.50309e-6	-1.88794e-6	-3.70528e-6	
Node 15445: 24: 212.011 Hz	-2.51207e-6	-1.90268e-6	-3.73339e-6	
Node 15445: 25: 214.284 Hz	-2.5078e-6	-1.9072e-6	-3.74324e-6	
Node 15445: 26: 217.891 Hz	-2.49431e-6	-1.91437e-6	-3.75975e-6	
Node 15445: 27: 225.0 Hz	-2.4455e-6	-1.92884e-6	-3.79474e-6	
Node 15445: 28: 250.0 Hz	-2.12297e-6	-1.98564e-6	3.92065e-6	
Node 15445: 29: 253.857 Hz	-2.06402e-6	-1.99406e-6	3.93633e-6	
Node 15445: 30: 256.009 Hz	-2.03101e-6	-1.99845e-6	3.94415e-6	
Node 15445: 31: 271.668 Hz	-1.79736e-6	-2.01828e-6	3.97332e-6	
Node 15445: 32: 275.0 Hz	-1.75048e-6	-2.01851e-6	3.97168e-6	
Node 15445: 33: 278.879 Hz	-1.69762e-6	-2.01646e-6	3.96566e-6	
Node 15445: 34: 291.043 Hz	-1.54484e-6	-1.99148e-6	3.91592e-6	
Node 15445: 35: 300.0 Hz	-1.44563e-6	-1.95329e-6	3.84829e-6	
Node 15445: 36: 302.006 Hz	-1.42497e-6	-1.94239e-6	3.82962e-6	
Node 15445: 37: 309.966 Hz	-1.34864e-6	-1.8909e-6	3.7437e-6	
Node 15445: 38: 314.893 Hz	-1.30588e-6	-1.85285e-6	3.68182e-6	
Node 15445: 39: 325.0 Hz	-1.22879e-6	-1.76202e-6	3.53769e-6	
Node 15445: 40: 332.746 Hz	-1.1793e-6	-1.68303e-6	3.41523e-6	
Node 15445: 41: 350.0 Hz	-1.09803e-6	-1.48935e-6	3.12265e-6	
Node 15445: 42: 352.215 Hz	-1.09037e-6	-1.46355e-6	3.08434e-6	
Node 15445: 43: 367.211 Hz	-1.05324e-6	-1.28843e-6	2.82797e-6	
Node 15445: 44: 375.0 Hz	-1.0429e-6	-1.19903e-6	2.69952e-6	
Node 15445: 45: 400.0 Hz	-1.03802e-6	-9.2929e-7	2.32334e-6	
Node 15445: 46: 417.262 Hz	-1.04788e-6	-7.62297e-7	2.1006e-6	
Node 15445: 47: 425.0 Hz	-1.05313e-6	-6.92975e-7	2.01059e-6	
Node 15445: 48: 441.484 Hz	-1.06289e-6	-5.57298e-7	1.83774e-6	
Node 15445: 49: 450.0 Hz	-1.06628e-6	-4.94082e-7	1.75775e-6	
Node 15445: 50: 475.0 Hz	-1.06695e-6	-3.42231e-7	1.55413e-6	
Node 15445: 51: 490.708 Hz	-1.05989e-6	-2.82575e-7	1.44614e-6	
Node 15445: 52: 500.0 Hz	1.05322e-6	-2.64904e-7	-1.38819e-6	
Node 15445: 53: 508.204 Hz	1.046e-6	-2.60989e-7	-1.34022e-6	
Node 15445: 54: 522.299 Hz	1.03116e-6	-2.76448e-7	-1.26398e-6	
Node 15445: 55: 523.017 Hz	1.03034e-6	-2.77834e-7	-1.26029e-6	
Node 15445: 56: 525.0 Hz	1.02803e-6	-2.8189e-7	-1.25018e-6	
Node 15445: 57: 550.0 Hz	9.96082e-7	-3.50969e-7	-1.13303e-6	
Node 15445: 58: 575.0 Hz	9.61653e-7	-4.26435e-7	-1.03192e-6	
Node 15445: 59: 581.332 Hz	9.52909e-7	-4.44052e-7	-1.00843e-6	
Node 15445: 60: 600.0 Hz	9.27566e-7	-4.90601e-7	-9.43427e-7	
Node 15445: 61: 602.059 Hz	9.24828e-7	-4.95209e-7	-9.36614e-7	
Node 15445: 62: 613.672 Hz	9.09646e-7	-5.19225e-7	-8.9937e-7	
Node 15445: 63: 618.756 Hz	9.03153e-7	-5.28698e-7	-8.83659e-7	
Node 15445: 64: 625.0 Hz	8.95317e-7	-5.39493e-7	-8.6482e-7	
Node 15445: 65: 650.0 Hz	8.65554e-7	-5.74182e-7	-7.93787e-7	
Node 15445: 66: 651.206 Hz	8.64185e-7	-5.7554e-7	-7.90518e-7	
Node 15445: 67: 668.491 Hz	8.45225e-7	-5.92204e-7	-7.45033e-7	
Node 15445: 68: 675.0 Hz	8.38394e-7	-5.97232e-7	-7.28519e-7	
Node 15445: 69: 697.65 Hz	8.15761e-7	-6.10139e-7	-6.73381e-7	
Node 15445: 70: 700.0 Hz	8.135e-7	-6.11107e-7	-6.67857e-7	
Node 15445: 71: 723.929 Hz	7.91121e-7	-6.17443e-7	-6.13637e-7	
Node 15445: 72: 725.0 Hz	7.90139e-7	-6.17585e-7	-6.11297e-7	
Node 15445: 73: 727.004 Hz	7.88304e-7	-6.17821e-7	-6.06937e-7	
Node 15445: 74: 750.0 Hz	-7.67346e-7	-6.17752e-7	-5.58812e-7	
Node 15445: 75: 754.821 Hz	-7.62933e-7	-6.17118e-7	-5.49174e-7	
Node 15445: 76: 771.47 Hz	-7.47499e-7	-6.13371e-7	-5.17132e-7	
Node 15445: 77: 775.0 Hz	-7.44174e-7	-6.12276e-7	-5.1059e-7	
Node 15445: 78: 791.948 Hz	-7.27887e-7	-6.05639e-7	-4.8042e-7	
Node 15445: 79: 797.615 Hz	-7.22306e-7	-6.02931e-7	-4.70792e-7	
Node 15445: 80: 800.0 Hz	-7.19937e-7	-6.01722e-7	-4.6681e-7	
Node 15445: 81: 825.0 Hz	-6.94321e-7	-5.86753e-7	-4.27516e-7	
Node 15445: 82: 826.491 Hz	-6.9275e-7	-5.85738e-7	-4.25312e-7	
Node 15445: 83: 850.0 Hz	-6.67386e-7	-5.68187e-7	-3.92577e-7	
Node 15445: 84: 857.624 Hz	-6.58956e-7	-5.61949e-7	-3.8275e-7	
Node 15445: 85: 875.0 Hz	-6.39461e-7	-5.46943e-7	-3.61713e-7	
Node 15445: 86: 894.221 Hz	-6.17612e-7	-5.29372e-7	-3.40517e-7	
Node 15445: 87: 900.0 Hz	-6.11016e-7	-5.23945e-7	-3.34541e-7	
Node 15445: 88: 925.0 Hz	-5.8255e-7	-5.00026e-7	-3.10633e-7	
Node 15445: 89: 944.918 Hz	-5.60156e-7	-4.80781e-7	-2.93632e-7	
Node 15445: 90: 950.0 Hz	-5.54509e-7	-4.75883e-7	-2.89557e-7	
Node 15445: 91: 975.0 Hz	-5.27253e-7	-4.52049e-7	-2.7091e-7	
Node 15445: 92: 1000.0 Hz	-5.0104e-7	-4.28908e-7	-2.54331e-7	
Node 16750: 1: 0.0 Hz	1.61859e-5	5.14395e-6	4.34719e-7	
Node 16750: 2: 25.0 Hz	1.81284e-5	5.65851e-6	1.06817e-6	
Node 16750: 3: 28.3646 Hz	1.87375e-5	5.81803e-6	1.32093e-6	
Node 16750: 4: 50.0 Hz	2.49465e-5	7.35908e-6	4.75532e-6	
Node 16750: 5: 50.1598 Hz	2.49988e-5	7.3708e-6	4.79506e-6	
Node 16750: 6: 67.9919 Hz	2.59066e-5	7.13191e-6	9.21975e-6	
Node 16750: 7: 69.454 Hz	2.53425e-5	6.92866e-6	9.43444e-6	
Node 16750: 8: 75.0 Hz	2.26136e-5	6.01009e-6	9.92629e-6	
Node 16750: 9: 80.5485 Hz	1.95255e-5	5.0251e-6	1.00219e-5	
Node 16750: 10: 89.394 Hz	1.50105e-5	3.63136e-6	9.75316e-6	
Node 16750: 11: 100.0 Hz	-1.0737e-5	-2.34609e-6	-9.13213e-6	
Node 16750: 12: 120.237 Hz	-4.97879e-6	-6.94327e-7	-7.24529e-6	
Node 16750: 13: 125.0 Hz	-3.97694e-6	-4.27195e-7	-6.725e-6	
Node 16750: 14: 129.311 Hz	-3.18234e-6	-2.31306e-7	-6.26982e-6	
Node 16750: 15: 142.442 Hz	-1.35238e-6	-3.09154e-7	-5.1227e-6	
Node 16750: 16: 146.936 Hz	-8.96335e-7	-4.17917e-7	-4.83484e-6	
Node 16750: 17: 150.0 Hz	-6.27307e-7	-4.83798e-7	-4.66887e-6	
Node 16750: 18: 166.486 Hz	-5.6352e-7	-7.41209e-7	-4.12009e-6	
Node 16750: 19: 175.0 Hz	-9.50944e-7	-8.2697e-7	-3.99933e-6	
Node 16750: 20: 184.177 Hz	-1.27725e-6	-8.93519e-7	-3.94422e-6	
Node 16750: 21: 197.232 Hz	-1.58499e-6	-9.50428e-7	-3.94843e-6	
Node 16750: 22: 200.0 Hz	-1.62808e-6	-9.57644e-7	-3.9574e-6	
Node 16750: 23: 204.712 Hz	-1.68486e-6	-9.66617e-7	-3.97723e-6	
Node 16750: 24: 212.011 Hz	-1.73466e-6	-9.73462e-7	-4.01693e-6	
Node 16750: 25: 214.284 Hz	-1.74155e-6	-9.74139e-7	-4.03108e-6	
Node 16750: 26: 217.891 Hz	-1.74495e-6	-9.74062e-7	-4.05498e-6	
Node 16750: 27: 225.0 Hz	-1.72798e-6	-9.70658e-7	-4.1063e-6	
Node 16750: 28: 250.0 Hz	-1.51419e-6	-9.41522e-7	4.30158e-6	
Node 16750: 29: 253.857 Hz	-1.47118e-6	-9.35559e-7	4.32865e-6	
Node 16750: 30: 256.009 Hz	-1.44687e-6	-9.32025e-7	4.34279e-6	
Node 16750: 31: 271.668 Hz	-1.27079e-6	-8.99928e-7	4.41542e-6	
Node 16750: 32: 275.0 Hz	-1.23467e-6	-8.91204e-7	4.42203e-6	
Node 16750: 33: 278.879 Hz	-1.19359e-6	-8.80021e-7	4.425e-6	
Node 16750: 34: 291.043 Hz	-1.07254e-6	-8.37071e-7	4.39818e-6	
Node 16750: 35: 300.0 Hz	-9.91541e-7	-7.97569e-7	4.34152e-6	
Node 16750: 36: 302.006 Hz	-9.7437e-7	-7.87851e-7	4.32457e-6	
Node 16750: 37: 309.966 Hz	-9.09698e-7	-7.46497e-7	4.24276e-6	
Node 16750: 38: 314.893 Hz	-8.72423e-7	-7.18989e-7	4.18131e-6	
Node 16750: 39: 325.0 Hz	-8.02444e-7	-6.59417e-7	4.03332e-6	
Node 16750: 40: 332.746 Hz	-7.54619e-7	-6.12378e-7	3.90408e-6	
Node 16750: 41: 350.0 Hz	-6.65668e-7	-5.10625e-7	3.58729e-6	
Node 16750: 42: 352.215 Hz	-6.5594e-7	-4.98407e-7	3.54518e-6	
Node 16750: 43: 367.211 Hz	-5.99384e-7	-4.24436e-7	3.26051e-6	
Node 16750: 44: 375.0 Hz	-5.75785e-7	-3.93591e-7	3.11619e-6	
Node 16750: 45: 400.0 Hz	-5.19931e-7	-3.39747e-7	2.68774e-6	
Node 16750: 46: 417.262 Hz	-4.92618e-7	-3.44743e-7	2.42994e-6	
Node 16750: 47: 425.0 Hz	-4.82031e-7	-3.56521e-7	2.32482e-6	
Node 16750: 48: 441.484 Hz	-4.61867e-7	-3.95899e-7	2.12125e-6	
Node 16750: 49: 450.0 Hz	-4.52707e-7	-4.2162e-7	2.02617e-6	
Node 16750: 50: 475.0 Hz	-4.32719e-7	-5.07606e-7	1.78114e-6	
Node 16750: 51: 490.708 Hz	-4.27521e-7	-5.63816e-7	1.64899e-6	
Node 16750: 52: 500.0 Hz	-4.27692e-7	-5.96252e-7	-1.57735e-6	
Node 16750: 53: 508.204 Hz	-4.29893e-7	-6.23894e-7	-1.51763e-6	
Node 16750: 54: 522.299 Hz	-4.37868e-7	-6.68391e-7	-1.422e-6	
Node 16750: 55: 523.017 Hz	-4.38404e-7	-6.70542e-7	-1.41734e-6	
Node 16750: 56: 525.0 Hz	-4.3994e-7	-6.76412e-7	-1.40459e-6	
Node 16750: 57: 550.0 Hz	-4.65227e-7	-7.41599e-7	-1.25604e-6	
Node 16750: 58: 575.0 Hz	-4.96118e-7	-7.89095e-7	-1.12754e-6	
Node 16750: 59: 581.332 Hz	-5.04012e-7	-7.983e-7	-1.09784e-6	
Node 16750: 60: 600.0 Hz	-5.26209e-7	-8.19223e-7	-1.01637e-6	
Node 16750: 61: 602.059 Hz	-5.28514e-7	-8.20995e-7	-1.00792e-6	
Node 16750: 62: 613.672 Hz	-5.40843e-7	-8.29165e-7	-9.62075e-7	
Node 16750: 63: 618.756 Hz	-5.45847e-7	-8.31825e-7	-9.42955e-7	
Node 16750: 64: 625.0 Hz	-5.51641e-7	-8.3439e-7	-9.20222e-7	
Node 16750: 65: 650.0 Hz	-5.70721e-7	-8.37969e-7	-8.36719e-7	
Node 16750: 66: 651.206 Hz	-5.71471e-7	-8.37908e-7	-8.32968e-7	
Node 16750: 67: 668.491 Hz	-5.80503e-7	-8.35131e-7	-7.8166e-7	
Node 16750: 68: 675.0 Hz	-5.83084e-7	-8.3327e-7	-7.63434e-7	
Node 16750: 69: 697.65 Hz	-5.8871e-7	-8.24003e-7	-7.04e-7	
Node 16750: 70: 700.0 Hz	-5.89005e-7	-8.22824e-7	-6.98154e-7	
Node 16750: 71: 723.929 Hz	-5.89112e-7	-8.08835e-7	-6.41573e-7	
Node 16750: 72: 725.0 Hz	-5.88998e-7	-8.08129e-7	-6.39157e-7	
Node 16750: 73: 727.004 Hz	-5.88757e-7	-8.0679e-7	-6.34661e-7	
Node 16750: 74: 750.0 Hz	-5.83631e-7	-7.89811e-7	-5.8532e-7	
Node 16750: 75: 754.821 Hz	-5.8203e-7	-7.85878e-7	-5.75474e-7	
Node 16750: 76: 771.47 Hz	-5.75203e-7	-7.71315e-7	-5.42736e-7	
Node 16750: 77: 775.0 Hz	-5.73509e-7	-7.68032e-7	-5.36043e-7	
Node 16750: 78: 791.948 Hz	-5.64277e-7	-7.5135e-7	-5.05096e-7	
Node 16750: 79: 797.615 Hz	-5.60808e-7	-7.4544e-7	-4.95183e-7	
Node 16750: 80: 800.0 Hz	-5.59296e-7	-7.42906e-7	-4.91076e-7	
Node 16750: 81: 825.0 Hz	-5.41741e-7	-7.14756e-7	-4.50324e-7	
Node 16750: 82: 826.491 Hz	-5.40606e-7	-7.12993e-7	-4.48025e-7	
Node 16750: 83: 850.0 Hz	-5.21656e-7	-6.84185e-7	-4.13699e-7	
Node 16750: 84: 857.624 Hz	-5.15154e-7	-6.74499e-7	-4.0333e-7	
Node 16750: 85: 875.0 Hz	-4.99858e-7	-6.51986e-7	-3.81039e-7	
Node 16750: 86: 894.221 Hz	-4.82416e-7	-6.26659e-7	-3.58466e-7	
Node 16750: 87: 900.0 Hz	-4.77108e-7	-6.1901e-7	-3.52086e-7	
Node 16750: 88: 925.0 Hz	-4.54057e-7	-5.86043e-7	-3.26504e-7	
Node 16750: 89: 944.918 Hz	-4.35828e-7	-5.60222e-7	-3.08287e-7	
Node 16750: 90: 950.0 Hz	-4.31225e-7	-5.53732e-7	-3.0392e-7	
Node 16750: 91: 975.0 Hz	-4.08997e-7	-5.2256e-7	-2.83951e-7	
Node 16750: 92: 1000.0 Hz	-3.87635e-7	-4.92847e-7	-2.66235e-7	
Node 19767: 1: 0.0 Hz	5.56395e-6	5.87423e-6	2.99987e-6	
Node 19767: 2: 25.0 Hz	6.56088e-6	6.27464e-6	2.91858e-6	
Node 19767: 3: 28.3646 Hz	6.88188e-6	6.39559e-6	2.9028e-6	
Node 19767: 4: 50.0 Hz	1.05127e-5	7.41289e-6	3.3864e-6	
Node 19767: 5: 50.1598 Hz	1.05483e-5	7.4183e-6	3.39953e-6	
Node 19767: 6: 67.9919 Hz	1.29188e-5	6.39387e-6	5.78858e-6	
Node 19767: 7: 69.454 Hz	1.28378e-5	6.14471e-6	5.97163e-6	
Node 19767: 8: 75.0 Hz	1.21926e-5	5.11387e-6	6.51232e-6	
Node 19767: 9: 80.5485 Hz	1.12534e-5	4.11253e-6	6.82767e-6	
Node 19767: 10: 89.394 Hz	9.70727e-6	2.86242e-6	7.01803e-6	
Node 19767: 11: 100.0 Hz	-8.09645e-6	-2.01366e-6	-6.92325e-6	
Node 19767: 12: 120.237 Hz	-5.39381e-6	-1.93095e-6	-5.82712e-6	
Node 19767: 13: 125.0 Hz	-4.80397e-6	-2.0542e-6	-5.44246e-6	
Node 19767: 14: 129.311 Hz	-4.30242e-6	-2.17399e-6	-5.08968e-6	
Node 19767: 15: 142.442 Hz	-3.02887e-6	-2.52238e-6	-4.1396e-6	
Node 19767: 16: 146.936 Hz	-2.68722e-6	-2.62825e-6	-3.8861e-6	
Node 19767: 17: 150.0 Hz	-2.48029e-6	-2.69625e-6	-3.73646e-6	
Node 19767: 18: 166.486 Hz	-1.67452e-6	-3.00963e-6	-3.217e-6	
Node 19767: 19: 175.0 Hz	-1.42216e-6	-3.13939e-6	-3.09661e-6	
Node 19767: 20: 184.177 Hz	-1.2455e-6	-3.25431e-6	-3.0449e-6	
Node 19767: 21: 197.232 Hz	-1.12184e-6	-3.37115e-6	-3.06895e-6	
Node 19767: 22: 200.0 Hz	-1.10927e-6	-3.38908e-6	-3.08466e-6	
Node 19767: 23: 204.712 Hz	-1.09513e-6	-3.41472e-6	-3.11772e-6	
Node 19767: 24: 212.011 Hz	-1.08538e-6	-3.44416e-6	-3.18136e-6	
Node 19767: 25: 214.284 Hz	-1.08415e-6	-3.45131e-6	-3.20357e-6	
Node 19767: 26: 217.891 Hz	-1.0831e-6	-3.46124e-6	-3.24057e-6	
Node 19767: 27: 225.0 Hz	-1.08203e-6	-3.47754e-6	-3.31805e-6	
Node 19767: 28: 250.0 Hz	1.05987e-6	-3.53611e-6	3.59283e-6	
Node 19767: 29: 253.857 Hz	1.05312e-6	-3.5466e-6	3.6296e-6	
Node 19767: 30: 256.009 Hz	1.04905e-6	-3.5524e-6	3.64889e-6	
Node 19767: 31: 271.668 Hz	1.01484e-6	-3.58598e-6	3.75479e-6	
Node 19767: 32: 275.0 Hz	1.00695e-6	-3.58937e-6	3.76792e-6	
Node 19767: 33: 278.879 Hz	9.97668e-7	-3.59079e-6	3.77841e-6	
Node 19767: 34: 291.043 Hz	9.68868e-7	-3.57367e-6	3.77548e-6	
Node 19767: 35: 300.0 Hz	9.48934e-7	-3.53664e-6	3.73745e-6	
Node 19767: 36: 302.006 Hz	9.44707e-7	-3.52533e-6	3.72483e-6	
Node 19767: 37: 309.966 Hz	9.28994e-7	-3.46961e-6	3.66082e-6	
Node 19767: 38: 314.893 Hz	9.2022e-7	-3.42682e-6	3.61083e-6	
Node 19767: 39: 325.0 Hz	9.04767e-7	-3.32135e-6	3.48717e-6	
Node 19767: 40: 332.746 Hz	8.95355e-7	-3.22702e-6	3.37698e-6	
Node 19767: 41: 350.0 Hz	8.81837e-7	-2.9888e-6	3.10211e-6	
Node 19767: 42: 352.215 Hz	8.80793e-7	-2.95645e-6	3.0652e-6	
Node 19767: 43: 367.211 Hz	8.7722e-7	-2.73349e-6	2.81389e-6	
Node 19767: 44: 375.0 Hz	8.77352e-7	-2.61741e-6	2.68535e-6	
Node 19767: 45: 400.0 Hz	8.82777e-7	-2.25705e-6	2.29892e-6	
Node 19767: 46: 417.262 Hz	8.86609e-7	-2.02402e-6	2.06208e-6	
Node 19767: 47: 425.0 Hz	8.8714e-7	-1.92396e-6	1.96426e-6	
Node 19767: 48: 441.484 Hz	8.83845e-7	-1.71918e-6	1.77208e-6	
Node 19767: 49: 450.0 Hz	8.7907e-7	-1.61753e-6	1.68076e-6	
Node 19767: 50: 475.0 Hz	8.50105e-7	-1.33388e-6	1.439e-6	
Node 19767: 51: 490.708 Hz	8.19859e-7	-1.16663e-6	1.30354e-6	
Node 19767: 52: 500.0 Hz	-7.97856e-7	-1.07184e-6	-1.22824e-6	
Node 19767: 53: 508.204 Hz	-7.76173e-7	-9.90831e-7	-1.16441e-6	
Node 19767: 54: 522.299 Hz	-7.34779e-7	-8.57882e-7	-1.06006e-6	
Node 19767: 55: 523.017 Hz	-7.3255e-7	-8.51322e-7	-1.05491e-6	
Node 19767: 56: 525.0 Hz	-7.2635e-7	-8.33338e-7	-1.04079e-6	
Node 19767: 57: 550.0 Hz	-6.43562e-7	-6.21266e-7	-8.73445e-7	
Node 19767: 58: 575.0 Hz	-5.5832e-7	-4.37578e-7	-7.26882e-7	
Node 19767: 59: 581.332 Hz	-5.37297e-7	-3.95665e-7	-6.93406e-7	
Node 19767: 60: 600.0 Hz	-4.78311e-7	-2.83071e-7	-6.04285e-7	
Node 19767: 61: 602.059 Hz	-4.72151e-7	-2.71674e-7	-5.95387e-7	
Node 19767: 62: 613.672 Hz	-4.38951e-7	-2.1134e-7	-5.48877e-7	
Node 19767: 63: 618.756 Hz	-4.25319e-7	-1.8715e-7	-5.30547e-7	
Node 19767: 64: 625.0 Hz	-4.09391e-7	-1.59479e-7	-5.09776e-7	
Node 19767: 65: 650.0 Hz	-3.55374e-7	-8.06459e-8	-4.4608e-7	
Node 19767: 66: 651.206 Hz	-3.5318e-7	-7.87881e-8	-4.43782e-7	
Node 19767: 67: 668.491 Hz	-3.25916e-7	-7.90595e-8	-4.18053e-7	
Node 19767: 68: 675.0 Hz	-3.17617e-7	-8.88585e-8	-4.11561e-7	
Node 19767: 69: 697.65 Hz	-2.96229e-7	-1.32885e-7	-3.99655e-7	
Node 19767: 70: 700.0 Hz	-2.94599e-7	-1.37444e-7	-3.99173e-7	
Node 19767: 71: 723.929 Hz	-2.82769e-7	-1.79052e-7	-3.99187e-7	
Node 19767: 72: 725.0 Hz	-2.82405e-7	-1.8068e-7	-3.99331e-7	
Node 19767: 73: 727.004 Hz	-2.81752e-7	-1.8367e-7	-3.99621e-7	
Node 19767: 74: 750.0 Hz	2.76326e-7	-2.12811e-7	4.03858e-7	
Node 19767: 75: 754.821 Hz	2.75504e-7	-2.17767e-7	4.04752e-7	
Node 19767: 76: 771.47 Hz	2.72966e-7	-2.32084e-7	4.07268e-7	
Node 19767: 77: 775.0 Hz	2.72442e-7	-2.34597e-7	4.07644e-7	
Node 19767: 78: 791.948 Hz	2.69739e-7	-2.4438e-7	4.08481e-7	
Node 19767: 79: 797.615 Hz	2.6872e-7	-2.46875e-7	4.08376e-7	
Node 19767: 80: 800.0 Hz	2.6827e-7	-2.47817e-7	4.08271e-7	
Node 19767: 81: 825.0 Hz	2.62636e-7	-2.54294e-7	4.05057e-7	
Node 19767: 82: 826.491 Hz	2.62244e-7	-2.54504e-7	4.04747e-7	
